nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,8
2,3,32,1.365,1,16,0
3,2,32,0.5575,1,8,0
4,2,32,1.365,1,3,0
5,3,16,1.365,1,4,0
6,2,16,2.98,1,1,0
7,3,32,0.5575,1,0,16
8,2,32,1.365,1,2,0
9,3,16,1.365,1,2,0
10,3,32,1.365,1,0,16
11,2,16,0.5575,1,1,0
12,2,16,0.5575,1,0,8
13,3,32,0.5575,1,2,0
14,3,32,0.5575,1,0,2
15,3,32,0.5575,1,16,0
16,3,32,0.5575,1,2,0
17,2,16,4.595,1,0,8
18,3,16,0.5575,1,0,8
19,3,16,2.98,1,2,0
20,3,16,0.5575,1,1,0
21,3,16,1.365,1,0,4
22,2,16,1.365,1,2,0
23,3,32,4.595,1,8,0
24,2,16,0.5575,1,0,8
25,2,32,0.5575,1,8,0
26,2,32,0.5575,1,16,0
27,3,32,1.365,1,0,3
28,2,16,0.5575,1,0,2
29,3,32,2.98,1,3,0
30,2,16,2.98,1,4,0
31,3,16,0.5575,1,0,2
32,2,32,2.98,1,0,2
33,3,32,0.5575,1,3,0
34,2,16,1.365,1,1,0
35,3,32,0.5575,1,0,8
36,3,16,0.5575,1,0,4
37,2,32,2.98,1,8,0
38,2,16,0.5575,1,0,4
39,2,32,1.365,1,0,16
40,2,32,2.98,1,0,16
41,2,32,1.365,1,0,3
42,3,32,4.595,1,8,0
43,2,16,0.5575,1,0,2
44,2,16,6.21,1,1,0
45,3,32,0.5575,1,16,0
46,3,32,1.365,1,2,0
47,3,32,0.5575,1,0,2
48,2,32,0.5575,1,3,0
