nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,8,0
2,3,32,0.5575,1,3,0
3,2,16,1.365,1,0,1
4,2,32,2.98,1,0,3
5,3,16,0.5575,1,4,0
6,2,16,0.5575,1,1,0
7,2,16,4.595,1,0,1
8,3,16,4.595,1,0,4
9,3,32,1.365,1,3,0
10,3,32,1.365,1,2,0
11,2,32,0.5575,1,16,0
12,2,16,0.5575,1,0,1
13,2,32,0.5575,1,8,0
14,3,16,1.365,1,0,4
15,2,16,2.98,1,1,0
16,2,16,0.5575,1,0,8
17,2,32,0.5575,1,8,0
18,3,32,0.5575,1,0,16
19,3,32,2.98,1,16,0
20,2,16,1.365,1,4,0
21,2,16,0.5575,1,8,0
22,3,16,0.5575,1,0,8
23,2,32,0.5575,1,0,16
24,2,32,1.365,1,0,16
25,2,16,1.365,1,2,0
26,3,16,2.98,1,1,0
27,3,16,0.5575,1,0,2
28,2,16,0.5575,1,2,0
29,3,32,1.365,1,2,0
30,3,16,2.98,1,0,1
31,3,16,1.365,1,2,0
32,3,16,0.5575,1,0,1
33,2,32,0.5575,1,0,8
34,2,16,0.5575,1,0,4
35,2,16,0.5575,1,1,0
36,2,32,1.365,1,0,16
37,2,32,6.21,1,3,0
38,3,32,2.98,1,2,0
39,3,32,2.98,1,0,3
40,3,16,1.365,1,0,4
41,2,16,4.595,1,2,0
42,3,16,1.365,1,0,2
43,3,16,0.5575,1,0,8
44,3,16,0.5575,1,0,4
45,2,32,1.365,1,0,3
46,3,32,0.5575,1,0,16
47,3,32,0.5575,1,0,16
48,2,32,0.5575,1,0,8
