nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,3,0
2,3,32,0.5575,1,0,2
3,3,16,1.365,1,2,0
4,3,16,0.5575,1,1,0
5,2,16,2.98,1,0,8
6,3,32,0.5575,1,0,16
7,3,32,4.595,1,0,2
8,2,16,1.365,1,0,8
9,2,16,4.595,1,0,1
10,2,16,1.365,1,4,0
11,3,16,0.5575,1,8,0
12,2,16,2.98,1,0,8
13,2,16,0.5575,1,1,0
14,3,16,1.365,1,8,0
15,2,32,4.595,1,8,0
16,3,16,0.5575,1,4,0
17,2,16,1.365,1,2,0
18,3,32,0.5575,1,8,0
19,2,16,2.98,1,0,8
20,3,32,0.5575,1,2,0
21,3,32,0.5575,1,0,8
22,3,32,0.5575,1,0,3
23,3,16,1.365,1,0,8
24,2,16,0.5575,1,0,1
25,2,16,0.5575,1,1,0
26,3,16,2.98,1,0,8
27,3,32,2.98,1,0,2
28,3,16,1.365,1,0,2
29,2,16,0.5575,1,1,0
30,2,32,0.5575,1,3,0
31,2,16,1.365,1,0,4
32,2,32,0.5575,1,3,0
33,2,16,0.5575,1,4,0
34,3,32,2.98,1,8,0
35,2,16,1.365,1,0,8
36,3,16,0.5575,1,0,8
37,2,16,6.21,1,0,2
38,3,32,1.365,1,3,0
39,2,16,2.98,1,1,0
40,3,32,1.365,1,0,2
41,2,32,0.5575,1,0,8
42,3,16,1.365,1,4,0
43,3,32,0.5575,1,8,0
44,2,32,0.5575,1,3,0
45,2,32,0.5575,1,0,8
46,2,32,0.5575,1,0,3
47,3,32,1.365,1,0,3
48,2,16,0.5575,1,0,8
