nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,0,4
2,3,16,0.5575,1,0,4
3,2,32,2.98,1,0,16
4,3,32,0.5575,1,0,16
5,2,32,1.365,1,3,0
6,3,32,1.365,1,16,0
7,2,16,1.365,1,4,0
8,2,16,2.98,1,8,0
9,3,16,1.365,1,4,0
10,3,32,0.5575,1,0,3
11,3,32,1.365,1,0,3
12,2,32,0.5575,1,3,0
13,2,32,0.5575,1,0,3
14,2,32,1.365,1,16,0
15,3,32,0.5575,1,2,0
16,3,16,0.5575,1,2,0
17,3,16,0.5575,1,0,4
18,2,32,0.5575,1,2,0
19,3,32,0.5575,1,8,0
20,2,16,0.5575,1,0,2
21,2,16,2.98,1,0,4
22,2,16,0.5575,1,0,2
23,3,16,0.5575,1,8,0
24,2,16,0.5575,1,0,8
25,2,16,1.365,1,0,1
26,2,32,0.5575,1,0,2
27,3,16,0.5575,1,8,0
28,2,32,0.5575,1,3,0
29,3,32,2.98,1,0,3
30,3,16,1.365,1,0,8
31,3,32,4.595,1,8,0
32,3,32,0.5575,1,0,3
33,3,16,0.5575,1,4,0
34,2,16,0.5575,1,0,4
35,3,32,1.365,1,0,2
36,2,16,1.365,1,4,0
37,3,32,2.98,1,0,3
38,3,16,0.5575,1,0,1
39,2,16,6.21,1,1,0
40,3,16,4.595,1,0,1
41,2,32,1.365,1,16,0
42,3,16,1.365,1,0,1
43,2,16,2.98,1,0,1
44,2,32,4.595,1,0,16
45,2,32,0.5575,1,2,0
46,3,32,1.365,1,0,2
47,2,16,0.5575,1,0,4
48,3,32,0.5575,1,16,0
