nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,1
2,3,32,1.365,1,8,0
3,3,16,1.365,1,0,8
4,2,32,0.5575,1,0,2
5,2,32,0.5575,1,0,3
6,2,32,0.5575,1,8,0
7,2,16,4.595,1,8,0
8,3,32,6.21,1,0,8
9,3,32,1.365,1,0,2
10,3,16,0.5575,1,0,4
11,2,16,1.365,1,8,0
12,3,32,2.98,1,2,0
13,2,16,0.5575,1,1,0
14,2,32,2.98,1,0,3
15,2,32,4.595,1,16,0
16,2,16,0.5575,1,4,0
17,3,32,2.98,1,0,3
18,2,32,0.5575,1,8,0
19,3,16,0.5575,1,1,0
20,2,16,0.5575,1,8,0
21,3,16,0.5575,1,0,8
22,3,16,4.595,1,0,2
23,2,32,0.5575,1,0,3
24,2,32,0.5575,1,0,16
25,3,32,0.5575,1,8,0
26,3,16,0.5575,1,0,8
27,2,32,0.5575,1,2,0
28,3,16,2.98,1,2,0
29,3,16,2.98,1,2,0
30,3,32,1.365,1,8,0
31,2,32,0.5575,1,0,2
32,2,16,1.365,1,8,0
33,2,32,0.5575,1,2,0
34,3,16,1.365,1,2,0
35,2,16,1.365,1,0,4
36,3,16,0.5575,1,0,4
37,2,16,0.5575,1,4,0
38,2,16,1.365,1,2,0
39,3,32,2.98,1,3,0
40,3,16,0.5575,1,0,1
41,3,32,2.98,1,2,0
42,2,32,0.5575,1,0,3
43,3,16,1.365,1,0,8
44,2,32,0.5575,1,0,3
45,3,32,1.365,1,2,0
46,2,32,0.5575,1,0,8
47,3,32,1.365,1,16,0
48,3,16,1.365,1,8,0
