nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,8,0
2,2,16,2.98,1,0,1
3,3,16,0.5575,1,4,0
4,3,32,0.5575,1,2,0
5,2,16,0.5575,1,0,1
6,3,32,1.365,1,3,0
7,3,16,1.365,1,0,2
8,2,32,2.98,1,8,0
9,3,32,0.5575,1,0,3
10,2,16,0.5575,1,0,1
11,2,32,1.365,1,0,8
12,2,16,0.5575,1,2,0
13,2,16,1.365,1,8,0
14,2,32,2.98,1,0,2
15,2,32,6.21,1,3,0
16,2,32,0.5575,1,0,16
17,3,32,2.98,1,16,0
18,2,16,0.5575,1,2,0
19,3,16,1.365,1,0,2
20,2,32,0.5575,1,0,3
21,3,32,1.365,1,0,16
22,2,16,0.5575,1,0,4
23,3,16,0.5575,1,8,0
24,3,32,4.595,1,2,0
25,2,32,0.5575,1,2,0
26,2,32,0.5575,1,8,0
27,2,32,1.365,1,0,3
28,2,32,0.5575,1,16,0
29,2,32,1.365,1,8,0
30,3,32,0.5575,1,3,0
31,3,32,4.595,1,16,0
32,3,16,0.5575,1,0,1
33,3,32,1.365,1,8,0
34,2,32,0.5575,1,0,8
35,2,32,1.365,1,0,16
36,3,16,2.98,1,0,8
37,3,16,0.5575,1,0,1
38,2,32,0.5575,1,0,2
39,2,32,1.365,1,0,16
40,3,16,0.5575,1,0,4
41,3,32,2.98,1,2,0
42,3,32,4.595,1,2,0
43,3,32,2.98,1,0,16
44,2,32,0.5575,1,3,0
45,3,32,0.5575,1,0,8
46,3,32,0.5575,1,0,3
47,3,32,1.365,1,0,8
48,3,16,0.5575,1,0,4
