nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,2
2,2,32,1.365,1,3,0
3,3,32,6.21,1,2,0
4,3,16,0.5575,1,0,8
5,3,32,2.98,1,3,0
6,3,32,1.365,1,0,2
7,2,16,4.595,1,1,0
8,2,16,0.5575,1,0,1
9,2,32,0.5575,1,16,0
10,2,32,0.5575,1,0,16
11,2,16,0.5575,1,0,4
12,3,32,1.365,1,0,8
13,3,32,2.98,1,2,0
14,3,16,2.98,1,1,0
15,3,32,0.5575,1,3,0
16,2,16,1.365,1,0,4
17,2,16,4.595,1,4,0
18,3,32,0.5575,1,8,0
19,3,32,2.98,1,0,8
20,3,32,0.5575,1,3,0
21,2,32,0.5575,1,0,3
22,3,32,1.365,1,2,0
23,3,16,0.5575,1,0,4
24,2,16,1.365,1,1,0
25,3,32,0.5575,1,0,8
26,2,32,0.5575,1,0,8
27,2,32,1.365,1,8,0
28,2,32,1.365,1,2,0
29,3,32,0.5575,1,16,0
30,3,32,2.98,1,0,16
31,2,32,1.365,1,0,2
32,3,16,2.98,1,8,0
33,2,32,0.5575,1,8,0
34,2,32,0.5575,1,0,16
35,3,16,0.5575,1,0,1
36,3,16,1.365,1,2,0
37,2,16,0.5575,1,0,1
38,3,32,0.5575,1,3,0
39,2,32,0.5575,1,0,16
40,2,32,0.5575,1,0,3
41,2,32,2.98,1,0,16
42,3,16,0.5575,1,0,8
43,3,32,0.5575,1,0,3
44,2,32,4.595,1,0,16
45,2,16,1.365,1,2,0
46,3,32,1.365,1,0,16
47,2,16,0.5575,1,2,0
48,3,32,0.5575,1,8,0
