nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,3
2,3,16,0.5575,1,8,0
3,3,32,0.5575,1,8,0
4,3,16,0.5575,1,1,0
5,2,32,0.5575,1,8,0
6,2,16,0.5575,1,0,4
7,3,16,2.98,1,0,8
8,3,32,1.365,1,0,2
9,3,16,1.365,1,0,1
10,2,32,4.595,1,16,0
11,2,16,0.5575,1,0,1
12,3,16,2.98,1,2,0
13,2,32,1.365,1,8,0
14,2,32,0.5575,1,8,0
15,2,16,0.5575,1,1,0
16,3,16,1.365,1,1,0
17,2,16,4.595,1,0,8
18,2,32,1.365,1,8,0
19,3,32,0.5575,1,0,3
20,2,32,0.5575,1,0,8
21,2,16,0.5575,1,2,0
22,3,16,0.5575,1,0,2
23,2,32,2.98,1,0,16
24,2,16,2.98,1,0,1
25,2,32,1.365,1,16,0
26,2,16,4.595,1,8,0
27,3,32,0.5575,1,2,0
28,3,32,0.5575,1,3,0
29,3,32,0.5575,1,8,0
30,3,32,1.365,1,0,3
31,2,32,0.5575,1,0,2
32,3,16,1.365,1,4,0
33,2,16,6.21,1,0,2
34,3,32,2.98,1,0,16
35,2,32,2.98,1,3,0
36,2,16,0.5575,1,0,8
37,3,32,0.5575,1,0,16
38,2,16,1.365,1,0,2
39,2,32,0.5575,1,0,2
40,2,16,1.365,1,1,0
41,3,16,0.5575,1,0,4
42,3,32,0.5575,1,3,0
43,3,32,1.365,1,2,0
44,3,32,1.365,1,8,0
45,2,16,0.5575,1,0,2
46,3,32,2.98,1,8,0
47,3,32,0.5575,1,0,16
48,3,16,1.365,1,0,8
