nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,1.365,1,0,8
2,2,32,2.98,1,8,0
3,2,16,0.5575,1,2,0
4,3,16,1.365,1,0,2
5,3,32,0.5575,1,0,2
6,3,16,0.5575,1,0,1
7,2,32,0.5575,1,2,0
8,2,16,1.365,1,0,4
9,2,32,1.365,1,2,0
10,3,32,0.5575,1,0,8
11,2,16,0.5575,1,0,4
12,3,32,0.5575,1,0,16
13,3,32,1.365,1,2,0
14,3,16,6.21,1,0,4
15,3,32,0.5575,1,0,3
16,3,32,1.365,1,2,0
17,2,32,1.365,1,0,8
18,2,32,2.98,1,16,0
19,3,16,1.365,1,4,0
20,3,32,2.98,1,3,0
21,2,16,1.365,1,0,1
22,2,32,0.5575,1,3,0
23,2,32,4.595,1,2,0
24,2,32,0.5575,1,3,0
25,3,32,1.365,1,2,0
26,2,32,0.5575,1,16,0
27,3,16,0.5575,1,0,2
28,2,32,0.5575,1,0,16
29,2,32,2.98,1,0,16
30,2,16,1.365,1,1,0
31,2,32,0.5575,1,16,0
32,2,16,0.5575,1,0,2
33,2,32,1.365,1,0,8
34,3,32,0.5575,1,0,8
35,2,32,0.5575,1,0,16
36,2,32,0.5575,1,8,0
37,3,32,0.5575,1,0,3
38,3,16,2.98,1,0,8
39,2,16,0.5575,1,0,1
40,2,32,2.98,1,3,0
41,3,32,1.365,1,0,8
42,3,16,4.595,1,0,1
43,3,16,2.98,1,8,0
44,3,16,0.5575,1,4,0
45,3,32,0.5575,1,3,0
46,3,32,0.5575,1,0,16
47,3,16,4.595,1,0,8
48,2,16,0.5575,1,2,0
