nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,4.595,1,8,0
2,2,16,0.5575,1,1,0
3,3,16,0.5575,1,0,2
4,2,16,1.365,1,0,4
5,2,32,0.5575,1,0,3
6,3,16,0.5575,1,4,0
7,3,32,1.365,1,0,2
8,2,32,2.98,1,3,0
9,2,32,0.5575,1,2,0
10,2,32,0.5575,1,0,16
11,3,16,1.365,1,0,2
12,3,16,1.365,1,2,0
13,3,16,2.98,1,0,8
14,2,32,1.365,1,0,8
15,2,16,0.5575,1,1,0
16,3,32,0.5575,1,0,3
17,2,16,0.5575,1,2,0
18,2,32,1.365,1,16,0
19,2,16,2.98,1,0,4
20,3,16,1.365,1,4,0
21,3,16,0.5575,1,0,4
22,2,16,6.21,1,2,0
23,3,32,0.5575,1,0,8
24,3,16,0.5575,1,0,1
25,2,16,0.5575,1,8,0
26,2,16,1.365,1,1,0
27,2,32,2.98,1,0,8
28,3,16,4.595,1,0,8
29,3,32,0.5575,1,16,0
30,2,16,0.5575,1,1,0
31,3,16,2.98,1,0,1
32,2,16,0.5575,1,4,0
33,2,32,0.5575,1,0,16
34,3,32,0.5575,1,16,0
35,3,16,1.365,1,4,0
36,2,16,2.98,1,8,0
37,2,16,0.5575,1,0,2
38,3,16,1.365,1,0,8
39,3,32,0.5575,1,0,3
40,2,32,4.595,1,3,0
41,2,16,0.5575,1,0,8
42,2,16,1.365,1,1,0
43,3,16,1.365,1,0,8
44,3,16,1.365,1,1,0
45,3,32,0.5575,1,0,2
46,3,32,2.98,1,0,3
47,3,32,0.5575,1,0,8
48,3,16,0.5575,1,0,1
