nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,3
2,3,16,1.365,1,4,0
3,3,16,0.5575,1,0,4
4,2,16,0.5575,1,1,0
5,2,16,1.365,1,0,8
6,2,16,0.5575,1,0,1
7,2,32,2.98,1,3,0
8,3,16,0.5575,1,1,0
9,3,16,1.365,1,8,0
10,3,16,0.5575,1,8,0
11,3,32,0.5575,1,0,16
12,2,32,0.5575,1,3,0
13,3,16,1.365,1,0,1
14,3,16,2.98,1,4,0
15,3,32,0.5575,1,0,8
16,3,16,2.98,1,8,0
17,3,32,4.595,1,3,0
18,3,16,4.595,1,0,4
19,3,16,0.5575,1,0,8
20,3,16,0.5575,1,0,2
21,2,16,1.365,1,1,0
22,3,16,1.365,1,0,1
23,2,16,1.365,1,8,0
24,2,16,6.21,1,0,1
25,2,16,4.595,1,0,2
26,3,32,1.365,1,16,0
27,2,32,0.5575,1,0,8
28,3,16,0.5575,1,2,0
29,2,16,2.98,1,0,4
30,3,16,1.365,1,0,1
31,2,16,1.365,1,0,1
32,3,16,0.5575,1,0,2
33,3,32,2.98,1,3,0
34,3,32,0.5575,1,0,8
35,2,32,0.5575,1,16,0
36,2,32,0.5575,1,3,0
37,2,16,0.5575,1,0,2
38,2,32,0.5575,1,16,0
39,3,32,1.365,1,0,3
40,2,32,2.98,1,8,0
41,2,32,0.5575,1,0,8
42,2,32,0.5575,1,16,0
43,2,16,1.365,1,4,0
44,3,32,0.5575,1,0,2
45,2,32,1.365,1,0,16
46,2,16,0.5575,1,0,1
47,2,32,0.5575,1,8,0
48,3,16,0.5575,1,0,1
