nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,1.365,1,3,0
2,3,32,0.5575,1,3,0
3,3,16,6.21,1,8,0
4,3,32,0.5575,1,0,3
5,3,32,1.365,1,16,0
6,2,16,2.98,1,0,1
7,3,16,0.5575,1,0,2
8,3,32,2.98,1,0,2
9,3,32,2.98,1,3,0
10,2,32,0.5575,1,8,0
11,3,32,1.365,1,8,0
12,3,32,0.5575,1,8,0
13,2,32,4.595,1,16,0
14,3,16,1.365,1,1,0
15,2,16,2.98,1,4,0
16,2,32,0.5575,1,16,0
17,2,32,1.365,1,3,0
18,2,32,1.365,1,0,3
19,2,16,0.5575,1,0,8
20,3,16,0.5575,1,0,2
21,2,16,0.5575,1,0,8
22,3,16,0.5575,1,0,4
23,2,32,0.5575,1,2,0
24,2,16,0.5575,1,8,0
25,3,32,1.365,1,0,16
26,2,32,0.5575,1,0,3
27,3,16,0.5575,1,8,0
28,3,32,1.365,1,8,0
29,2,32,0.5575,1,8,0
30,2,16,0.5575,1,0,1
31,3,32,2.98,1,0,16
32,2,16,1.365,1,4,0
33,2,32,0.5575,1,16,0
34,2,32,0.5575,1,8,0
35,2,16,1.365,1,0,2
36,3,16,0.5575,1,0,4
37,2,16,0.5575,1,1,0
38,3,32,2.98,1,0,16
39,3,32,1.365,1,8,0
40,3,16,0.5575,1,1,0
41,2,16,2.98,1,0,2
42,2,16,4.595,1,0,2
43,2,16,4.595,1,0,1
44,2,16,1.365,1,0,1
45,3,32,0.5575,1,0,2
46,3,32,1.365,1,0,2
47,3,32,0.5575,1,2,0
48,2,32,0.5575,1,8,0
