nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,2,0
2,2,16,0.5575,1,0,4
3,3,32,1.365,1,16,0
4,2,32,1.365,1,0,2
5,2,16,1.365,1,0,1
6,2,32,0.5575,1,16,0
7,2,32,0.5575,1,2,0
8,3,16,1.365,1,0,2
9,3,32,0.5575,1,8,0
10,3,16,0.5575,1,4,0
11,3,16,4.595,1,2,0
12,3,32,0.5575,1,2,0
13,2,16,0.5575,1,0,4
14,3,16,1.365,1,0,1
15,3,16,2.98,1,8,0
16,3,16,1.365,1,0,2
17,2,16,1.365,1,0,1
18,3,16,4.595,1,2,0
19,2,16,4.595,1,2,0
20,3,32,0.5575,1,8,0
21,3,16,1.365,1,1,0
22,2,32,0.5575,1,0,8
23,2,32,0.5575,1,3,0
24,2,16,1.365,1,2,0
25,2,32,0.5575,1,8,0
26,2,16,0.5575,1,0,2
27,3,32,2.98,1,0,3
28,3,32,0.5575,1,8,0
29,2,32,2.98,1,0,16
30,3,16,0.5575,1,0,4
31,3,16,6.21,1,0,1
32,3,16,1.365,1,1,0
33,2,32,2.98,1,16,0
34,2,16,0.5575,1,1,0
35,2,16,1.365,1,8,0
36,2,16,0.5575,1,2,0
37,2,16,2.98,1,0,8
38,2,16,1.365,1,0,1
39,3,16,0.5575,1,8,0
40,2,32,0.5575,1,0,8
41,2,32,0.5575,1,16,0
42,2,32,1.365,1,0,8
43,3,16,2.98,1,8,0
44,3,16,0.5575,1,2,0
45,2,16,0.5575,1,2,0
46,3,32,2.98,1,8,0
47,3,16,0.5575,1,8,0
48,3,16,0.5575,1,8,0
