nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,2,0
2,3,32,1.365,1,0,2
3,2,32,1.365,1,3,0
4,2,32,0.5575,1,0,3
5,2,16,1.365,1,4,0
6,2,16,0.5575,1,8,0
7,2,32,0.5575,1,0,3
8,3,16,0.5575,1,8,0
9,2,32,0.5575,1,2,0
10,3,32,1.365,1,3,0
11,2,16,1.365,1,0,2
12,3,32,2.98,1,0,2
13,3,16,4.595,1,0,2
14,3,16,2.98,1,0,1
15,2,32,1.365,1,8,0
16,3,32,2.98,1,0,16
17,2,16,1.365,1,0,4
18,3,32,0.5575,1,3,0
19,2,16,0.5575,1,0,8
20,3,16,1.365,1,1,0
21,3,16,0.5575,1,2,0
22,3,32,0.5575,1,8,0
23,2,32,0.5575,1,0,8
24,3,32,6.21,1,0,16
25,3,16,1.365,1,0,4
26,3,16,0.5575,1,4,0
27,2,16,0.5575,1,2,0
28,2,16,2.98,1,0,2
29,3,16,0.5575,1,0,8
30,2,32,1.365,1,2,0
31,2,16,0.5575,1,0,4
32,2,16,0.5575,1,4,0
33,2,16,0.5575,1,0,1
34,3,32,1.365,1,0,3
35,3,16,0.5575,1,4,0
36,2,16,0.5575,1,0,8
37,2,32,0.5575,1,0,16
38,3,32,1.365,1,2,0
39,3,32,0.5575,1,8,0
40,3,16,0.5575,1,0,8
41,3,16,4.595,1,0,1
42,2,16,2.98,1,1,0
43,3,16,4.595,1,0,8
44,2,32,2.98,1,0,16
45,2,16,2.98,1,1,0
46,2,32,0.5575,1,0,2
47,3,16,1.365,1,4,0
48,2,16,0.5575,1,8,0
