nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,2,32,4.595,1,2,0
3,2,32,0.5575,1,3,0
4,3,16,1.365,1,0,4
5,2,32,1.365,1,0,3
6,2,32,2.98,1,2,0
7,3,16,0.5575,1,1,0
8,2,32,1.365,1,8,0
9,2,16,0.5575,1,0,1
10,2,16,2.98,1,8,0
11,2,16,0.5575,1,0,2
12,3,32,0.5575,1,2,0
13,3,16,2.98,1,0,1
14,3,16,1.365,1,0,8
15,2,16,1.365,1,2,0
16,3,32,0.5575,1,0,8
17,3,32,1.365,1,16,0
18,2,16,0.5575,1,0,1
19,2,16,2.98,1,0,1
20,2,32,2.98,1,16,0
21,2,32,4.595,1,8,0
22,3,32,0.5575,1,3,0
23,3,16,1.365,1,0,8
24,3,32,2.98,1,16,0
25,3,16,1.365,1,4,0
26,2,32,0.5575,1,8,0
27,3,16,0.5575,1,0,4
28,3,32,4.595,1,0,3
29,2,32,0.5575,1,2,0
30,3,16,0.5575,1,2,0
31,3,32,0.5575,1,0,2
32,3,32,1.365,1,3,0
33,3,16,0.5575,1,8,0
34,2,32,0.5575,1,0,16
35,3,16,0.5575,1,0,8
36,2,32,0.5575,1,0,16
37,3,32,0.5575,1,2,0
38,2,16,2.98,1,0,4
39,2,32,0.5575,1,16,0
40,3,16,1.365,1,4,0
41,2,32,1.365,1,0,3
42,2,16,6.21,1,0,4
43,3,32,0.5575,1,3,0
44,2,16,0.5575,1,4,0
45,3,16,1.365,1,0,1
46,2,32,0.5575,1,0,3
47,3,16,0.5575,1,2,0
48,2,32,1.365,1,16,0
