nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,3
2,2,32,0.5575,1,16,0
3,2,16,0.5575,1,8,0
4,3,16,0.5575,1,0,2
5,3,16,0.5575,1,0,8
6,2,32,4.595,1,16,0
7,2,16,2.98,1,0,4
8,2,32,0.5575,1,0,8
9,2,16,0.5575,1,8,0
10,2,16,0.5575,1,2,0
11,3,16,0.5575,1,1,0
12,3,32,0.5575,1,16,0
13,3,32,0.5575,1,2,0
14,3,16,2.98,1,2,0
15,2,16,2.98,1,0,4
16,3,32,0.5575,1,0,16
17,3,32,0.5575,1,0,16
18,2,16,1.365,1,2,0
19,2,32,0.5575,1,0,2
20,3,16,0.5575,1,0,2
21,3,32,1.365,1,0,8
22,3,32,0.5575,1,16,0
23,3,16,4.595,1,0,2
24,3,32,0.5575,1,2,0
25,3,32,0.5575,1,8,0
26,2,16,1.365,1,8,0
27,2,32,0.5575,1,3,0
28,2,32,4.595,1,0,8
29,2,16,0.5575,1,0,2
30,2,32,1.365,1,0,3
31,3,16,2.98,1,0,1
32,3,32,2.98,1,0,3
33,2,16,1.365,1,4,0
34,3,16,0.5575,1,2,0
35,2,16,6.21,1,8,0
36,2,32,0.5575,1,8,0
37,3,16,1.365,1,0,4
38,2,16,2.98,1,0,1
39,3,16,0.5575,1,4,0
40,3,32,1.365,1,8,0
41,3,32,0.5575,1,0,2
42,2,16,1.365,1,1,0
43,3,16,1.365,1,4,0
44,3,32,1.365,1,0,16
45,2,32,1.365,1,2,0
46,3,16,0.5575,1,0,1
47,2,16,1.365,1,1,0
48,2,16,2.98,1,0,1
