nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,4.595,1,0,2
2,2,32,1.365,1,16,0
3,3,32,0.5575,1,0,3
4,2,32,0.5575,1,0,3
5,2,32,2.98,1,0,16
6,2,32,2.98,1,16,0
7,2,32,0.5575,1,0,3
8,3,16,0.5575,1,4,0
9,3,32,1.365,1,0,16
10,3,16,0.5575,1,0,4
11,3,16,0.5575,1,0,1
12,2,32,1.365,1,0,3
13,3,16,1.365,1,8,0
14,2,32,2.98,1,0,2
15,2,32,4.595,1,16,0
16,2,16,0.5575,1,1,0
17,3,32,0.5575,1,0,2
18,2,32,0.5575,1,16,0
19,3,16,1.365,1,8,0
20,2,16,2.98,1,0,1
21,3,16,0.5575,1,4,0
22,3,32,2.98,1,8,0
23,3,16,0.5575,1,0,2
24,3,32,0.5575,1,3,0
25,2,32,1.365,1,2,0
26,2,32,1.365,1,8,0
27,3,32,0.5575,1,3,0
28,2,32,0.5575,1,0,8
29,3,16,1.365,1,4,0
30,3,16,4.595,1,0,8
31,2,16,1.365,1,1,0
32,2,16,0.5575,1,0,4
33,2,16,0.5575,1,0,4
34,2,16,0.5575,1,2,0
35,3,32,6.21,1,3,0
36,2,32,2.98,1,3,0
37,2,16,2.98,1,2,0
38,3,32,1.365,1,16,0
39,2,16,0.5575,1,1,0
40,2,16,0.5575,1,0,8
41,2,16,0.5575,1,4,0
42,3,16,0.5575,1,1,0
43,3,32,0.5575,1,2,0
44,3,32,0.5575,1,16,0
45,3,16,0.5575,1,0,2
46,3,16,1.365,1,0,1
47,3,16,1.365,1,0,4
48,2,16,1.365,1,0,4
