nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,8,0
2,2,16,1.365,1,0,1
3,3,16,0.5575,1,0,1
4,2,32,2.98,1,16,0
5,2,16,0.5575,1,2,0
6,3,16,1.365,1,0,8
7,3,16,0.5575,1,0,8
8,3,32,2.98,1,3,0
9,3,32,1.365,1,0,8
10,3,32,0.5575,1,0,3
11,3,32,2.98,1,16,0
12,2,32,0.5575,1,3,0
13,2,32,4.595,1,2,0
14,2,16,0.5575,1,4,0
15,2,32,4.595,1,0,16
16,3,16,4.595,1,1,0
17,2,32,1.365,1,0,16
18,2,16,0.5575,1,0,1
19,2,32,0.5575,1,0,8
20,3,32,0.5575,1,0,3
21,2,32,0.5575,1,8,0
22,3,32,1.365,1,2,0
23,2,32,0.5575,1,16,0
24,3,32,0.5575,1,0,16
25,3,16,2.98,1,0,4
26,3,32,0.5575,1,0,16
27,2,16,6.21,1,0,2
28,3,16,2.98,1,0,2
29,3,16,1.365,1,4,0
30,2,16,1.365,1,0,2
31,2,16,0.5575,1,4,0
32,3,16,0.5575,1,1,0
33,2,16,0.5575,1,8,0
34,3,16,0.5575,1,0,4
35,2,32,0.5575,1,3,0
36,2,16,2.98,1,0,4
37,3,16,1.365,1,4,0
38,3,16,0.5575,1,2,0
39,3,32,0.5575,1,0,2
40,2,16,1.365,1,2,0
41,2,16,0.5575,1,8,0
42,2,16,0.5575,1,1,0
43,3,32,2.98,1,0,3
44,2,16,1.365,1,1,0
45,3,32,0.5575,1,0,16
46,3,32,0.5575,1,8,0
47,3,16,1.365,1,0,1
48,2,32,1.365,1,2,0
