nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,1
2,3,32,1.365,1,0,2
3,2,32,1.365,1,0,3
4,2,16,0.5575,1,8,0
5,3,16,0.5575,1,0,8
6,2,16,4.595,1,1,0
7,3,32,0.5575,1,0,3
8,2,32,2.98,1,8,0
9,2,32,0.5575,1,2,0
10,2,32,0.5575,1,8,0
11,2,16,2.98,1,4,0
12,2,32,0.5575,1,16,0
13,2,16,1.365,1,2,0
14,2,16,1.365,1,0,4
15,3,16,0.5575,1,4,0
16,2,16,0.5575,1,0,8
17,3,16,2.98,1,0,4
18,2,16,0.5575,1,2,0
19,2,32,0.5575,1,2,0
20,3,16,0.5575,1,0,1
21,3,32,0.5575,1,3,0
22,3,32,4.595,1,16,0
23,3,16,6.21,1,1,0
24,2,32,1.365,1,16,0
25,3,32,2.98,1,0,16
26,2,32,1.365,1,2,0
27,3,16,0.5575,1,8,0
28,2,32,0.5575,1,0,16
29,3,16,0.5575,1,0,2
30,2,16,1.365,1,4,0
31,3,16,0.5575,1,4,0
32,3,32,0.5575,1,2,0
33,3,16,2.98,1,4,0
34,3,16,2.98,1,2,0
35,3,16,0.5575,1,1,0
36,3,16,1.365,1,2,0
37,2,32,1.365,1,3,0
38,2,16,0.5575,1,2,0
39,3,16,1.365,1,0,4
40,2,32,2.98,1,16,0
41,3,32,1.365,1,0,3
42,3,32,0.5575,1,16,0
43,2,32,1.365,1,2,0
44,2,16,4.595,1,0,4
45,3,32,0.5575,1,8,0
46,3,32,0.5575,1,0,16
47,2,32,0.5575,1,3,0
48,2,32,1.365,1,0,2
