nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,1,0
2,3,16,0.5575,1,4,0
3,2,32,0.5575,1,3,0
4,2,16,1.365,1,8,0
5,3,32,2.98,1,3,0
6,2,32,1.365,1,8,0
7,2,16,4.595,1,4,0
8,2,16,4.595,1,8,0
9,3,32,4.595,1,0,3
10,2,16,0.5575,1,2,0
11,3,32,0.5575,1,0,3
12,2,32,2.98,1,0,16
13,2,16,0.5575,1,1,0
14,3,16,0.5575,1,0,1
15,3,32,0.5575,1,16,0
16,2,16,2.98,1,2,0
17,3,16,0.5575,1,1,0
18,3,32,0.5575,1,0,16
19,2,32,0.5575,1,8,0
20,3,16,1.365,1,4,0
21,2,32,0.5575,1,0,2
22,3,32,2.98,1,2,0
23,2,32,2.98,1,0,2
24,2,32,1.365,1,0,3
25,3,16,0.5575,1,1,0
26,3,32,0.5575,1,0,3
27,2,16,0.5575,1,0,1
28,2,32,1.365,1,8,0
29,2,16,2.98,1,0,8
30,2,32,2.98,1,3,0
31,3,32,0.5575,1,0,8
32,3,32,0.5575,1,16,0
33,3,32,1.365,1,8,0
34,2,32,0.5575,1,0,16
35,2,32,0.5575,1,2,0
36,3,32,0.5575,1,8,0
37,3,32,0.5575,1,16,0
38,2,32,1.365,1,8,0
39,2,16,1.365,1,1,0
40,2,16,1.365,1,4,0
41,3,32,1.365,1,3,0
42,3,32,0.5575,1,8,0
43,3,32,1.365,1,16,0
44,3,32,0.5575,1,0,3
45,3,32,1.365,1,0,2
46,2,16,6.21,1,0,8
47,3,32,1.365,1,16,0
48,2,16,0.5575,1,0,2
