nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,8,0
2,2,32,2.98,1,2,0
3,3,32,0.5575,1,8,0
4,2,16,1.365,1,2,0
5,2,32,0.5575,1,0,3
6,3,16,0.5575,1,0,4
7,3,16,1.365,1,0,4
8,3,32,1.365,1,2,0
9,2,32,0.5575,1,0,2
10,3,32,1.365,1,8,0
11,2,16,0.5575,1,2,0
12,2,16,1.365,1,0,8
13,2,32,0.5575,1,2,0
14,3,32,0.5575,1,0,16
15,3,32,2.98,1,3,0
16,3,32,0.5575,1,0,2
17,3,16,4.595,1,8,0
18,2,16,1.365,1,0,4
19,3,16,1.365,1,2,0
20,2,16,1.365,1,0,2
21,2,32,0.5575,1,8,0
22,2,16,0.5575,1,1,0
23,3,32,2.98,1,0,3
24,2,32,0.5575,1,2,0
25,2,16,0.5575,1,8,0
26,3,32,1.365,1,2,0
27,3,32,0.5575,1,0,3
28,2,16,1.365,1,0,4
29,3,16,0.5575,1,0,8
30,3,32,6.21,1,3,0
31,3,32,0.5575,1,0,2
32,2,32,0.5575,1,0,16
33,3,32,0.5575,1,0,16
34,2,32,0.5575,1,0,2
35,2,16,0.5575,1,0,2
36,2,16,2.98,1,0,8
37,3,16,1.365,1,0,8
38,2,16,4.595,1,0,2
39,3,32,4.595,1,0,3
40,3,16,0.5575,1,0,1
41,2,32,1.365,1,0,16
42,3,16,0.5575,1,4,0
43,2,16,0.5575,1,4,0
44,2,16,2.98,1,4,0
45,2,32,1.365,1,16,0
46,3,16,0.5575,1,1,0
47,3,32,2.98,1,8,0
48,2,16,2.98,1,0,4
