nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,3
2,3,32,1.365,1,0,16
3,2,16,2.98,1,8,0
4,2,16,0.5575,1,1,0
5,2,16,0.5575,1,2,0
6,2,32,0.5575,1,0,16
7,3,32,0.5575,1,3,0
8,3,16,1.365,1,0,2
9,3,32,1.365,1,0,8
10,3,16,0.5575,1,2,0
11,2,16,4.595,1,0,4
12,3,32,0.5575,1,8,0
13,2,32,1.365,1,2,0
14,2,32,1.365,1,16,0
15,3,16,0.5575,1,1,0
16,3,16,0.5575,1,0,2
17,3,16,1.365,1,0,1
18,2,32,0.5575,1,3,0
19,2,32,1.365,1,8,0
20,3,16,0.5575,1,0,8
21,3,16,0.5575,1,0,4
22,2,16,0.5575,1,0,2
23,2,16,0.5575,1,8,0
24,3,32,0.5575,1,0,2
25,3,16,4.595,1,4,0
26,2,32,0.5575,1,0,8
27,2,32,2.98,1,0,8
28,2,32,2.98,1,2,0
29,2,32,4.595,1,2,0
30,2,32,1.365,1,0,8
31,2,32,1.365,1,0,16
32,2,32,0.5575,1,3,0
33,3,16,0.5575,1,8,0
34,3,32,1.365,1,2,0
35,3,32,2.98,1,0,8
36,3,16,0.5575,1,8,0
37,3,32,0.5575,1,0,16
38,3,16,0.5575,1,2,0
39,3,32,1.365,1,16,0
40,2,16,0.5575,1,2,0
41,2,32,1.365,1,0,2
42,3,16,0.5575,1,2,0
43,3,16,2.98,1,1,0
44,3,16,0.5575,1,4,0
45,2,16,1.365,1,4,0
46,2,16,2.98,1,0,1
47,3,32,6.21,1,0,2
48,2,16,2.98,1,8,0
