nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,4,0
2,2,32,0.5575,1,0,8
3,2,32,4.595,1,0,16
4,2,16,0.5575,1,0,2
5,3,32,1.365,1,16,0
6,2,32,0.5575,1,0,8
7,3,32,1.365,1,8,0
8,3,32,0.5575,1,8,0
9,3,32,1.365,1,0,2
10,3,32,0.5575,1,0,8
11,2,16,1.365,1,0,2
12,2,32,0.5575,1,8,0
13,2,16,4.595,1,2,0
14,3,32,2.98,1,2,0
15,3,32,1.365,1,0,8
16,2,32,0.5575,1,0,2
17,2,16,6.21,1,1,0
18,3,32,1.365,1,16,0
19,2,32,4.595,1,3,0
20,2,16,0.5575,1,0,1
21,2,32,0.5575,1,8,0
22,3,32,1.365,1,8,0
23,2,16,0.5575,1,8,0
24,2,32,0.5575,1,0,16
25,2,16,0.5575,1,1,0
26,2,16,2.98,1,0,2
27,3,32,2.98,1,0,3
28,3,32,1.365,1,2,0
29,2,32,0.5575,1,0,16
30,2,32,0.5575,1,2,0
31,2,32,0.5575,1,0,8
32,3,16,1.365,1,0,2
33,3,16,2.98,1,2,0
34,3,32,0.5575,1,0,3
35,2,32,0.5575,1,16,0
36,3,16,0.5575,1,0,8
37,3,16,1.365,1,1,0
38,3,32,0.5575,1,2,0
39,3,16,0.5575,1,4,0
40,3,32,0.5575,1,0,16
41,3,32,1.365,1,0,3
42,2,32,1.365,1,2,0
43,3,16,0.5575,1,8,0
44,2,16,0.5575,1,8,0
45,3,16,2.98,1,0,8
46,2,32,1.365,1,0,3
47,3,32,0.5575,1,2,0
48,3,32,2.98,1,3,0
