nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,8
2,2,32,0.5575,1,2,0
3,3,16,2.98,1,0,1
4,2,32,2.98,1,0,3
5,2,32,0.5575,1,0,3
6,3,32,1.365,1,2,0
7,2,32,1.365,1,0,8
8,2,32,0.5575,1,0,16
9,3,32,4.595,1,0,2
10,2,16,0.5575,1,0,2
11,2,32,0.5575,1,16,0
12,3,16,1.365,1,8,0
13,3,32,4.595,1,0,16
14,3,16,1.365,1,0,2
15,3,16,0.5575,1,1,0
16,2,16,2.98,1,0,8
17,2,32,2.98,1,0,2
18,2,16,1.365,1,4,0
19,2,32,0.5575,1,8,0
20,3,32,0.5575,1,3,0
21,3,16,0.5575,1,0,4
22,2,32,1.365,1,8,0
23,3,16,0.5575,1,0,8
24,3,32,1.365,1,3,0
25,3,16,1.365,1,0,4
26,2,16,1.365,1,0,2
27,3,16,1.365,1,4,0
28,3,32,0.5575,1,16,0
29,2,16,0.5575,1,0,2
30,3,16,0.5575,1,0,1
31,3,16,0.5575,1,0,4
32,3,32,0.5575,1,0,16
33,3,32,0.5575,1,0,3
34,3,32,4.595,1,0,3
35,3,32,6.21,1,16,0
36,2,32,0.5575,1,2,0
37,3,32,0.5575,1,0,3
38,3,16,2.98,1,4,0
39,2,16,1.365,1,8,0
40,2,32,0.5575,1,0,16
41,3,16,0.5575,1,4,0
42,2,16,1.365,1,4,0
43,2,16,2.98,1,1,0
44,2,16,0.5575,1,1,0
45,3,16,2.98,1,1,0
46,2,16,0.5575,1,0,1
47,2,32,0.5575,1,0,3
48,2,32,0.5575,1,0,16
