nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,2
2,3,32,0.5575,1,2,0
3,3,32,0.5575,1,0,3
4,2,16,0.5575,1,2,0
5,3,16,0.5575,1,0,8
6,3,32,1.365,1,0,2
7,2,16,1.365,1,0,8
8,2,32,0.5575,1,0,8
9,3,32,0.5575,1,0,3
10,3,32,1.365,1,8,0
11,3,16,1.365,1,0,8
12,3,32,0.5575,1,16,0
13,2,32,0.5575,1,0,16
14,3,32,2.98,1,0,2
15,3,16,0.5575,1,1,0
16,3,32,0.5575,1,2,0
17,3,16,2.98,1,4,0
18,2,16,0.5575,1,4,0
19,2,16,1.365,1,0,4
20,2,16,6.21,1,0,1
21,2,16,4.595,1,1,0
22,3,32,1.365,1,0,3
23,3,16,0.5575,1,0,1
24,2,32,1.365,1,0,16
25,2,16,2.98,1,0,1
26,2,16,0.5575,1,1,0
27,3,16,0.5575,1,2,0
28,2,32,1.365,1,0,8
29,2,16,0.5575,1,0,8
30,3,32,4.595,1,3,0
31,2,16,0.5575,1,4,0
32,3,16,1.365,1,0,4
33,3,32,2.98,1,0,8
34,2,16,0.5575,1,0,8
35,3,32,0.5575,1,0,3
36,2,16,1.365,1,2,0
37,2,16,0.5575,1,2,0
38,2,32,4.595,1,8,0
39,2,16,0.5575,1,0,8
40,3,16,1.365,1,0,8
41,2,16,1.365,1,2,0
42,3,32,0.5575,1,0,16
43,2,32,0.5575,1,3,0
44,3,16,0.5575,1,4,0
45,2,32,2.98,1,2,0
46,3,32,0.5575,1,0,8
47,2,16,2.98,1,1,0
48,3,32,2.98,1,16,0
