nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,8
2,3,32,0.5575,1,8,0
3,3,32,0.5575,1,16,0
4,3,32,0.5575,1,2,0
5,2,32,0.5575,1,16,0
6,3,32,2.98,1,0,8
7,2,32,0.5575,1,16,0
8,3,32,0.5575,1,2,0
9,2,32,1.365,1,8,0
10,2,16,0.5575,1,8,0
11,2,32,0.5575,1,0,3
12,2,32,1.365,1,8,0
13,3,16,2.98,1,0,2
14,2,16,1.365,1,1,0
15,2,16,0.5575,1,0,4
16,3,16,0.5575,1,0,4
17,3,16,2.98,1,0,1
18,2,32,0.5575,1,0,3
19,3,32,1.365,1,0,3
20,2,16,2.98,1,0,8
21,3,32,0.5575,1,16,0
22,3,16,0.5575,1,0,8
23,3,16,0.5575,1,2,0
24,2,16,1.365,1,4,0
25,2,32,1.365,1,0,2
26,2,32,4.595,1,0,3
27,3,32,2.98,1,16,0
28,2,32,1.365,1,0,16
29,3,32,6.21,1,2,0
30,3,32,1.365,1,0,3
31,3,32,4.595,1,0,3
32,2,32,1.365,1,0,2
33,2,16,0.5575,1,0,8
34,2,16,2.98,1,2,0
35,2,16,0.5575,1,0,2
36,2,16,1.365,1,0,2
37,2,32,4.595,1,0,2
38,3,32,0.5575,1,0,16
39,3,32,0.5575,1,0,2
40,3,32,1.365,1,16,0
41,3,32,0.5575,1,0,2
42,2,16,0.5575,1,1,0
43,3,32,0.5575,1,0,8
44,3,32,1.365,1,8,0
45,2,32,0.5575,1,2,0
46,3,32,0.5575,1,0,8
47,2,32,1.365,1,8,0
48,3,32,0.5575,1,0,3
