nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,8
2,2,16,0.5575,1,0,8
3,3,32,1.365,1,2,0
4,3,32,2.98,1,3,0
5,3,16,1.365,1,4,0
6,3,32,4.595,1,0,2
7,3,16,2.98,1,0,8
8,3,32,1.365,1,0,2
9,2,32,0.5575,1,3,0
10,2,32,1.365,1,2,0
11,3,16,0.5575,1,0,2
12,2,16,0.5575,1,1,0
13,2,16,0.5575,1,0,8
14,2,32,6.21,1,0,8
15,2,32,2.98,1,0,3
16,2,16,0.5575,1,0,8
17,2,16,1.365,1,0,2
18,3,32,0.5575,1,8,0
19,3,32,0.5575,1,16,0
20,2,32,1.365,1,0,16
21,3,16,0.5575,1,0,1
22,3,16,2.98,1,4,0
23,3,32,0.5575,1,8,0
24,2,16,0.5575,1,0,1
25,2,32,2.98,1,0,2
26,2,16,0.5575,1,0,2
27,2,32,0.5575,1,0,2
28,3,32,0.5575,1,16,0
29,3,32,0.5575,1,0,3
30,3,16,1.365,1,0,1
31,2,32,0.5575,1,0,8
32,3,32,2.98,1,8,0
33,3,16,1.365,1,2,0
34,3,32,0.5575,1,0,3
35,2,32,1.365,1,3,0
36,2,16,0.5575,1,2,0
37,2,16,1.365,1,0,4
38,2,16,1.365,1,8,0
39,3,16,0.5575,1,0,1
40,2,32,4.595,1,0,8
41,3,32,0.5575,1,0,8
42,2,32,0.5575,1,0,2
43,3,32,1.365,1,16,0
44,2,16,0.5575,1,4,0
45,3,16,0.5575,1,8,0
46,3,32,0.5575,1,0,16
47,3,32,4.595,1,3,0
48,2,32,2.98,1,16,0
