nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,16,0
2,2,32,0.5575,1,0,8
3,2,16,0.5575,1,0,2
4,3,32,0.5575,1,0,16
5,2,32,4.595,1,3,0
6,2,16,1.365,1,8,0
7,2,32,0.5575,1,0,16
8,2,16,0.5575,1,0,1
9,2,16,1.365,1,8,0
10,3,16,0.5575,1,8,0
11,2,32,6.21,1,0,2
12,3,16,2.98,1,1,0
13,3,16,0.5575,1,1,0
14,3,16,0.5575,1,4,0
15,3,16,1.365,1,2,0
16,2,32,1.365,1,0,3
17,3,16,1.365,1,1,0
18,3,16,1.365,1,0,8
19,2,32,1.365,1,0,8
20,2,16,4.595,1,2,0
21,3,32,0.5575,1,16,0
22,2,32,0.5575,1,0,8
23,3,32,1.365,1,2,0
24,2,32,1.365,1,2,0
25,2,16,4.595,1,8,0
26,2,16,0.5575,1,2,0
27,3,16,2.98,1,4,0
28,2,32,0.5575,1,0,16
29,3,32,0.5575,1,0,3
30,2,16,0.5575,1,0,1
31,3,32,2.98,1,3,0
32,2,32,0.5575,1,2,0
33,3,16,0.5575,1,2,0
34,3,16,1.365,1,0,1
35,3,16,1.365,1,1,0
36,3,32,0.5575,1,8,0
37,2,32,0.5575,1,0,3
38,3,16,2.98,1,8,0
39,2,16,1.365,1,0,4
40,2,32,1.365,1,8,0
41,3,32,2.98,1,0,8
42,3,16,0.5575,1,8,0
43,3,16,0.5575,1,4,0
44,2,32,0.5575,1,8,0
45,2,32,0.5575,1,0,2
46,3,16,0.5575,1,0,2
47,3,32,2.98,1,0,8
48,3,16,2.98,1,0,2
