nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,3,0
2,2,16,1.365,1,8,0
3,3,32,0.5575,1,2,0
4,3,32,1.365,1,3,0
5,3,16,0.5575,1,8,0
6,3,32,0.5575,1,3,0
7,2,32,6.21,1,0,2
8,2,16,0.5575,1,8,0
9,2,32,1.365,1,0,8
10,2,32,2.98,1,8,0
11,2,32,2.98,1,0,16
12,3,32,1.365,1,8,0
13,2,32,0.5575,1,0,3
14,2,32,1.365,1,0,16
15,3,16,0.5575,1,0,4
16,2,16,0.5575,1,0,4
17,2,16,0.5575,1,4,0
18,3,32,4.595,1,0,16
19,2,16,0.5575,1,1,0
20,3,16,0.5575,1,0,1
21,2,16,1.365,1,0,8
22,2,16,0.5575,1,0,2
23,3,16,1.365,1,2,0
24,3,32,0.5575,1,0,16
25,2,32,2.98,1,3,0
26,2,16,1.365,1,2,0
27,3,32,0.5575,1,0,3
28,3,16,0.5575,1,8,0
29,2,32,0.5575,1,0,8
30,3,16,4.595,1,0,4
31,2,32,0.5575,1,0,8
32,3,16,2.98,1,1,0
33,3,16,2.98,1,2,0
34,2,32,4.595,1,3,0
35,2,16,0.5575,1,0,1
36,3,16,1.365,1,0,2
37,3,16,0.5575,1,0,8
38,2,32,1.365,1,16,0
39,2,16,1.365,1,0,1
40,3,16,2.98,1,1,0
41,3,32,0.5575,1,16,0
42,2,32,0.5575,1,2,0
43,3,32,0.5575,1,0,8
44,3,16,2.98,1,0,1
45,3,16,0.5575,1,4,0
46,2,32,1.365,1,0,2
47,3,32,1.365,1,2,0
48,3,32,0.5575,1,8,0
