nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,2,32,1.365,1,2,0
3,3,16,1.365,1,4,0
4,2,16,2.98,1,1,0
5,3,16,0.5575,1,4,0
6,2,16,0.5575,1,2,0
7,2,16,6.21,1,1,0
8,3,16,0.5575,1,1,0
9,3,32,1.365,1,2,0
10,2,32,4.595,1,2,0
11,3,32,1.365,1,0,16
12,2,32,2.98,1,0,3
13,2,32,0.5575,1,16,0
14,3,16,0.5575,1,2,0
15,3,32,4.595,1,0,16
16,3,32,2.98,1,0,16
17,3,16,1.365,1,0,4
18,3,32,0.5575,1,0,3
19,3,16,0.5575,1,8,0
20,2,16,1.365,1,0,1
21,3,32,0.5575,1,16,0
22,3,16,1.365,1,0,2
23,2,32,0.5575,1,0,16
24,2,32,2.98,1,3,0
25,2,32,0.5575,1,0,8
26,3,32,0.5575,1,0,8
27,3,32,0.5575,1,0,3
28,2,16,0.5575,1,2,0
29,3,32,4.595,1,2,0
30,3,16,0.5575,1,2,0
31,3,16,0.5575,1,0,4
32,3,16,2.98,1,1,0
33,2,32,1.365,1,3,0
34,2,16,0.5575,1,4,0
35,3,16,0.5575,1,0,1
36,2,32,0.5575,1,0,16
37,2,32,1.365,1,0,3
38,2,16,0.5575,1,4,0
39,2,16,2.98,1,0,8
40,2,32,2.98,1,0,8
41,2,32,1.365,1,0,16
42,2,32,0.5575,1,2,0
43,2,32,1.365,1,0,16
44,2,16,0.5575,1,4,0
45,3,16,0.5575,1,8,0
46,3,16,0.5575,1,2,0
47,3,16,1.365,1,0,1
48,2,16,1.365,1,4,0
