nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,2
2,2,32,0.5575,1,2,0
3,3,32,4.595,1,8,0
4,2,32,0.5575,1,0,8
5,2,32,1.365,1,0,3
6,2,16,0.5575,1,8,0
7,2,32,2.98,1,3,0
8,3,32,2.98,1,2,0
9,3,32,0.5575,1,0,16
10,3,16,1.365,1,2,0
11,2,16,1.365,1,0,2
12,3,16,0.5575,1,0,4
13,2,16,2.98,1,2,0
14,2,32,1.365,1,0,16
15,2,32,2.98,1,8,0
16,3,16,0.5575,1,0,2
17,2,32,1.365,1,0,16
18,3,32,0.5575,1,2,0
19,3,32,1.365,1,2,0
20,3,16,0.5575,1,8,0
21,2,32,1.365,1,0,2
22,3,32,0.5575,1,0,8
23,3,16,0.5575,1,8,0
24,2,32,2.98,1,8,0
25,2,32,0.5575,1,8,0
26,3,32,4.595,1,16,0
27,2,32,1.365,1,16,0
28,3,16,0.5575,1,0,1
29,3,16,0.5575,1,0,8
30,3,32,1.365,1,8,0
31,3,32,0.5575,1,3,0
32,3,32,0.5575,1,8,0
33,2,32,1.365,1,0,2
34,3,16,0.5575,1,2,0
35,3,16,2.98,1,2,0
36,2,16,0.5575,1,0,4
37,3,16,0.5575,1,2,0
38,2,32,0.5575,1,0,16
39,2,32,4.595,1,0,8
40,3,32,0.5575,1,0,16
41,2,32,6.21,1,2,0
42,2,16,2.98,1,2,0
43,3,16,0.5575,1,0,4
44,2,16,0.5575,1,1,0
45,3,32,1.365,1,0,2
46,2,16,0.5575,1,8,0
47,2,32,1.365,1,2,0
48,3,16,0.5575,1,0,1
