nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,0,1
2,2,16,0.5575,1,0,1
3,2,16,0.5575,1,0,8
4,2,32,1.365,1,0,16
5,2,32,1.365,1,0,3
6,3,32,0.5575,1,0,3
7,3,32,1.365,1,3,0
8,3,16,2.98,1,1,0
9,2,16,2.98,1,4,0
10,2,16,0.5575,1,0,4
11,3,16,6.21,1,4,0
12,2,32,0.5575,1,0,8
13,2,32,0.5575,1,16,0
14,3,32,0.5575,1,0,2
15,2,16,0.5575,1,0,1
16,3,16,1.365,1,4,0
17,3,16,1.365,1,0,2
18,3,32,1.365,1,3,0
19,2,32,4.595,1,3,0
20,3,16,0.5575,1,0,4
21,2,16,0.5575,1,0,4
22,2,16,1.365,1,8,0
23,2,16,4.595,1,1,0
24,2,16,0.5575,1,0,2
25,3,16,0.5575,1,4,0
26,3,32,0.5575,1,0,16
27,2,32,1.365,1,16,0
28,3,16,0.5575,1,8,0
29,3,16,2.98,1,0,2
30,3,16,0.5575,1,4,0
31,2,32,0.5575,1,0,8
32,3,16,2.98,1,0,1
33,3,16,1.365,1,8,0
34,2,32,1.365,1,2,0
35,3,32,0.5575,1,2,0
36,3,16,2.98,1,8,0
37,2,32,2.98,1,3,0
38,2,32,0.5575,1,2,0
39,3,16,0.5575,1,0,8
40,2,16,0.5575,1,0,2
41,3,16,1.365,1,0,2
42,2,16,0.5575,1,0,8
43,3,16,1.365,1,4,0
44,3,16,1.365,1,0,8
45,3,16,4.595,1,1,0
46,2,16,0.5575,1,0,2
47,2,16,0.5575,1,0,4
48,2,32,0.5575,1,0,2
