nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,1,0
2,2,32,0.5575,1,16,0
3,3,16,1.365,1,1,0
4,2,16,1.365,1,8,0
5,3,32,0.5575,1,0,3
6,2,16,0.5575,1,0,8
7,3,32,0.5575,1,2,0
8,3,16,0.5575,1,0,1
9,2,16,2.98,1,1,0
10,3,32,0.5575,1,0,3
11,2,32,0.5575,1,0,2
12,3,32,2.98,1,16,0
13,2,16,0.5575,1,4,0
14,2,32,1.365,1,0,2
15,3,16,0.5575,1,0,2
16,3,16,0.5575,1,0,2
17,3,32,1.365,1,0,2
18,2,32,0.5575,1,0,16
19,2,32,1.365,1,2,0
20,3,16,2.98,1,0,1
21,3,16,1.365,1,4,0
22,2,16,4.595,1,0,4
23,3,32,1.365,1,8,0
24,2,32,2.98,1,16,0
25,2,16,0.5575,1,4,0
26,2,16,1.365,1,4,0
27,3,32,0.5575,1,8,0
28,3,16,2.98,1,2,0
29,3,16,1.365,1,4,0
30,2,32,0.5575,1,3,0
31,2,16,1.365,1,2,0
32,3,32,2.98,1,3,0
33,3,16,4.595,1,8,0
34,3,32,0.5575,1,0,8
35,2,32,1.365,1,8,0
36,2,32,0.5575,1,0,16
37,3,16,0.5575,1,4,0
38,2,32,0.5575,1,0,3
39,2,16,0.5575,1,2,0
40,2,16,1.365,1,2,0
41,2,16,0.5575,1,0,2
42,3,16,0.5575,1,8,0
43,2,32,6.21,1,8,0
44,2,32,1.365,1,0,2
45,3,16,4.595,1,0,8
46,3,32,0.5575,1,0,16
47,3,16,0.5575,1,0,1
48,3,16,0.5575,1,0,8
