nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,8,0
2,2,16,0.5575,1,1,0
3,3,32,0.5575,1,0,3
4,2,16,1.365,1,1,0
5,2,32,1.365,1,16,0
6,2,16,0.5575,1,0,1
7,3,16,0.5575,1,4,0
8,3,16,6.21,1,1,0
9,3,16,0.5575,1,0,8
10,2,16,0.5575,1,4,0
11,2,16,1.365,1,8,0
12,2,32,0.5575,1,8,0
13,2,32,0.5575,1,0,2
14,3,32,4.595,1,2,0
15,3,16,2.98,1,0,1
16,3,32,0.5575,1,0,8
17,3,32,1.365,1,0,16
18,2,16,1.365,1,0,2
19,3,32,2.98,1,0,16
20,2,16,2.98,1,1,0
21,3,16,1.365,1,0,4
22,2,32,2.98,1,0,8
23,2,16,0.5575,1,2,0
24,3,32,0.5575,1,3,0
25,2,16,0.5575,1,4,0
26,3,32,4.595,1,3,0
27,3,32,2.98,1,8,0
28,2,16,2.98,1,0,2
29,2,16,0.5575,1,0,8
30,3,16,1.365,1,1,0
31,3,32,0.5575,1,16,0
32,2,16,2.98,1,0,8
33,3,32,0.5575,1,0,16
34,2,16,0.5575,1,0,4
35,3,16,0.5575,1,2,0
36,3,32,0.5575,1,8,0
37,3,32,1.365,1,0,8
38,3,16,1.365,1,1,0
39,3,32,0.5575,1,0,3
40,3,32,0.5575,1,3,0
41,3,16,1.365,1,8,0
42,2,32,4.595,1,0,2
43,2,32,1.365,1,0,3
44,2,32,0.5575,1,3,0
45,2,32,0.5575,1,16,0
46,2,32,0.5575,1,0,3
47,3,16,1.365,1,0,1
48,2,16,1.365,1,8,0
