nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,16,0
2,3,16,1.365,1,8,0
3,3,16,0.5575,1,0,4
4,2,32,2.98,1,2,0
5,3,16,0.5575,1,0,2
6,3,16,0.5575,1,8,0
7,2,32,1.365,1,8,0
8,2,16,2.98,1,0,4
9,2,16,6.21,1,0,2
10,3,16,0.5575,1,4,0
11,2,32,0.5575,1,0,8
12,3,32,0.5575,1,8,0
13,2,32,1.365,1,3,0
14,2,16,2.98,1,8,0
15,2,32,0.5575,1,8,0
16,2,16,1.365,1,0,2
17,2,16,1.365,1,4,0
18,3,32,2.98,1,0,3
19,3,16,0.5575,1,0,4
20,3,16,0.5575,1,2,0
21,2,16,4.595,1,0,8
22,2,16,1.365,1,0,1
23,3,16,4.595,1,0,8
24,2,16,0.5575,1,2,0
25,3,16,0.5575,1,0,4
26,2,32,0.5575,1,0,3
27,3,32,0.5575,1,2,0
28,3,16,0.5575,1,0,1
29,2,16,4.595,1,0,1
30,3,32,1.365,1,0,3
31,3,32,1.365,1,16,0
32,2,16,1.365,1,8,0
33,2,32,1.365,1,0,8
34,3,32,0.5575,1,16,0
35,2,16,0.5575,1,8,0
36,2,32,0.5575,1,0,3
37,2,16,0.5575,1,0,8
38,2,32,2.98,1,0,2
39,3,32,0.5575,1,0,2
40,3,16,0.5575,1,0,1
41,2,32,0.5575,1,16,0
42,3,16,1.365,1,0,2
43,3,16,1.365,1,0,1
44,2,16,2.98,1,0,1
45,3,16,0.5575,1,1,0
46,3,16,1.365,1,0,4
47,2,32,2.98,1,0,2
48,3,16,0.5575,1,0,2
