nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,4
2,2,16,0.5575,1,0,8
3,3,16,0.5575,1,0,4
4,3,32,1.365,1,2,0
5,2,32,1.365,1,2,0
6,2,32,1.365,1,16,0
7,2,32,0.5575,1,0,3
8,3,16,0.5575,1,0,4
9,2,32,4.595,1,0,2
10,3,32,2.98,1,0,3
11,3,32,0.5575,1,2,0
12,3,16,0.5575,1,4,0
13,2,16,2.98,1,4,0
14,2,16,0.5575,1,4,0
15,3,32,0.5575,1,0,16
16,3,32,4.595,1,0,8
17,3,32,0.5575,1,16,0
18,3,32,1.365,1,16,0
19,3,32,1.365,1,0,3
20,2,16,2.98,1,4,0
21,2,16,2.98,1,1,0
22,2,16,6.21,1,0,1
23,2,32,2.98,1,8,0
24,3,32,0.5575,1,8,0
25,3,32,0.5575,1,2,0
26,3,32,2.98,1,2,0
27,3,32,0.5575,1,16,0
28,2,16,0.5575,1,2,0
29,3,32,0.5575,1,0,3
30,3,16,1.365,1,0,8
31,2,32,0.5575,1,3,0
32,3,16,0.5575,1,0,2
33,2,16,1.365,1,8,0
34,3,16,4.595,1,8,0
35,3,16,0.5575,1,1,0
36,2,32,0.5575,1,3,0
37,3,32,1.365,1,0,2
38,3,32,0.5575,1,0,3
39,2,32,0.5575,1,0,16
40,2,16,0.5575,1,0,8
41,2,16,2.98,1,0,2
42,2,32,1.365,1,16,0
43,3,32,1.365,1,8,0
44,2,16,0.5575,1,1,0
45,2,16,1.365,1,0,4
46,2,32,1.365,1,3,0
47,2,32,0.5575,1,2,0
48,3,16,1.365,1,2,0
