nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,2,0
2,2,32,1.365,1,8,0
3,3,16,1.365,1,8,0
4,3,16,0.5575,1,0,8
5,3,16,0.5575,1,2,0
6,2,16,0.5575,1,0,8
7,3,32,4.595,1,2,0
8,3,16,1.365,1,2,0
9,2,16,0.5575,1,4,0
10,2,32,0.5575,1,0,16
11,2,16,1.365,1,2,0
12,2,32,1.365,1,3,0
13,2,16,0.5575,1,0,8
14,3,32,0.5575,1,0,2
15,2,32,1.365,1,8,0
16,2,16,1.365,1,2,0
17,3,32,2.98,1,2,0
18,3,32,0.5575,1,0,3
19,2,32,0.5575,1,0,8
20,3,16,0.5575,1,0,2
21,2,16,1.365,1,2,0
22,2,16,0.5575,1,1,0
23,2,16,2.98,1,4,0
24,3,32,0.5575,1,0,16
25,2,32,1.365,1,0,2
26,2,32,0.5575,1,0,2
27,3,32,0.5575,1,0,8
28,2,32,0.5575,1,0,2
29,3,32,2.98,1,0,8
30,3,16,0.5575,1,1,0
31,3,32,0.5575,1,0,16
32,2,16,0.5575,1,8,0
33,3,16,2.98,1,8,0
34,2,16,2.98,1,1,0
35,2,32,1.365,1,0,8
36,3,32,4.595,1,2,0
37,3,16,0.5575,1,0,1
38,3,16,0.5575,1,0,4
39,2,16,0.5575,1,1,0
40,3,16,4.595,1,4,0
41,3,16,6.21,1,4,0
42,2,16,1.365,1,0,8
43,2,16,0.5575,1,0,2
44,3,16,2.98,1,0,2
45,2,32,1.365,1,3,0
46,3,16,0.5575,1,0,8
47,2,16,1.365,1,0,8
48,3,32,2.98,1,8,0
