nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,2
2,3,32,1.365,1,3,0
3,3,16,0.5575,1,4,0
4,2,16,0.5575,1,0,4
5,2,16,1.365,1,1,0
6,2,32,1.365,1,3,0
7,3,32,0.5575,1,8,0
8,3,16,0.5575,1,0,1
9,2,32,1.365,1,8,0
10,3,16,2.98,1,8,0
11,2,32,1.365,1,0,2
12,3,32,1.365,1,2,0
13,3,16,0.5575,1,0,1
14,2,32,1.365,1,8,0
15,3,32,2.98,1,16,0
16,2,32,2.98,1,0,2
17,3,16,0.5575,1,0,8
18,3,16,4.595,1,2,0
19,2,16,0.5575,1,0,8
20,3,16,0.5575,1,0,4
21,3,32,1.365,1,0,3
22,3,16,0.5575,1,8,0
23,2,16,0.5575,1,0,8
24,3,32,0.5575,1,0,16
25,2,32,4.595,1,3,0
26,3,16,2.98,1,1,0
27,2,32,4.595,1,16,0
28,3,32,2.98,1,3,0
29,3,32,1.365,1,0,3
30,2,32,0.5575,1,0,8
31,2,16,1.365,1,1,0
32,3,32,0.5575,1,0,16
33,2,16,0.5575,1,8,0
34,2,16,0.5575,1,0,8
35,2,32,0.5575,1,0,3
36,3,16,0.5575,1,0,1
37,2,16,0.5575,1,0,4
38,2,16,0.5575,1,0,1
39,2,32,0.5575,1,3,0
40,2,16,0.5575,1,4,0
41,2,16,1.365,1,8,0
42,2,32,0.5575,1,0,3
43,3,32,1.365,1,0,3
44,3,32,0.5575,1,2,0
45,3,32,6.21,1,8,0
46,2,16,2.98,1,0,1
47,3,32,2.98,1,8,0
48,3,32,1.365,1,0,8
