nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,8,0
2,3,16,0.5575,1,2,0
3,2,32,0.5575,1,0,2
4,3,16,0.5575,1,0,1
5,3,16,4.595,1,2,0
6,3,16,0.5575,1,8,0
7,2,16,0.5575,1,0,4
8,2,32,0.5575,1,8,0
9,3,16,2.98,1,0,1
10,3,32,1.365,1,0,3
11,3,32,1.365,1,16,0
12,2,32,1.365,1,8,0
13,2,32,0.5575,1,16,0
14,2,32,0.5575,1,3,0
15,2,32,4.595,1,16,0
16,2,16,0.5575,1,0,8
17,2,32,1.365,1,2,0
18,2,16,6.21,1,2,0
19,2,32,0.5575,1,0,2
20,2,32,0.5575,1,0,8
21,2,16,1.365,1,8,0
22,3,32,0.5575,1,0,16
23,2,16,1.365,1,1,0
24,3,16,1.365,1,0,8
25,2,32,0.5575,1,0,2
26,2,16,0.5575,1,0,2
27,2,16,2.98,1,0,4
28,3,16,0.5575,1,0,2
29,2,16,1.365,1,0,2
30,3,16,2.98,1,2,0
31,2,16,2.98,1,0,2
32,2,16,0.5575,1,2,0
33,3,32,1.365,1,2,0
34,3,32,0.5575,1,3,0
35,2,32,0.5575,1,2,0
36,3,32,0.5575,1,0,8
37,3,32,2.98,1,0,8
38,3,32,2.98,1,16,0
39,3,16,1.365,1,1,0
40,3,32,1.365,1,16,0
41,3,32,2.98,1,0,8
42,3,32,1.365,1,0,2
43,3,16,0.5575,1,0,4
44,3,32,4.595,1,2,0
45,2,32,0.5575,1,0,8
46,2,32,0.5575,1,16,0
47,2,32,0.5575,1,0,16
48,3,16,1.365,1,0,4
