nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,2,0
2,3,32,1.365,1,2,0
3,3,16,0.5575,1,4,0
4,3,32,1.365,1,3,0
5,2,32,2.98,1,0,2
6,2,16,0.5575,1,0,8
7,2,32,4.595,1,16,0
8,3,32,0.5575,1,8,0
9,2,32,0.5575,1,0,2
10,2,32,1.365,1,3,0
11,2,32,0.5575,1,3,0
12,2,16,0.5575,1,8,0
13,3,16,0.5575,1,1,0
14,2,32,0.5575,1,0,2
15,3,32,1.365,1,0,3
16,3,32,2.98,1,0,16
17,2,16,4.595,1,0,4
18,3,32,1.365,1,8,0
19,3,32,1.365,1,3,0
20,2,16,1.365,1,2,0
21,2,16,0.5575,1,0,4
22,2,16,0.5575,1,4,0
23,3,16,2.98,1,1,0
24,2,16,0.5575,1,0,4
25,3,16,0.5575,1,0,8
26,2,16,0.5575,1,0,2
27,3,16,1.365,1,2,0
28,2,16,1.365,1,1,0
29,3,16,2.98,1,4,0
30,3,16,0.5575,1,0,8
31,2,32,1.365,1,0,16
32,3,32,0.5575,1,0,16
33,2,32,0.5575,1,0,16
34,3,16,0.5575,1,0,2
35,3,32,0.5575,1,0,8
36,2,32,0.5575,1,0,8
37,2,16,2.98,1,2,0
38,3,16,0.5575,1,0,8
39,3,16,2.98,1,0,8
40,2,32,4.595,1,2,0
41,3,16,0.5575,1,4,0
42,2,32,0.5575,1,8,0
43,2,32,1.365,1,0,16
44,2,16,0.5575,1,1,0
45,3,16,2.98,1,0,2
46,3,16,6.21,1,1,0
47,3,32,1.365,1,2,0
48,3,16,0.5575,1,1,0
