nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,3
2,2,32,4.595,1,16,0
3,2,16,1.365,1,1,0
4,2,32,0.5575,1,0,2
5,2,16,0.5575,1,0,4
6,3,16,0.5575,1,8,0
7,2,16,0.5575,1,2,0
8,2,32,1.365,1,3,0
9,3,32,1.365,1,3,0
10,3,32,0.5575,1,0,8
11,3,16,2.98,1,0,2
12,3,16,2.98,1,4,0
13,3,32,1.365,1,8,0
14,3,32,1.365,1,8,0
15,2,32,0.5575,1,0,8
16,2,32,0.5575,1,2,0
17,3,16,1.365,1,0,8
18,3,32,0.5575,1,0,2
19,3,32,1.365,1,0,2
20,2,16,0.5575,1,0,1
21,3,32,6.21,1,16,0
22,3,16,0.5575,1,4,0
23,2,16,0.5575,1,4,0
24,3,32,1.365,1,0,8
25,3,16,2.98,1,1,0
26,2,16,0.5575,1,2,0
27,2,16,4.595,1,2,0
28,2,32,1.365,1,8,0
29,2,16,0.5575,1,0,4
30,3,32,0.5575,1,2,0
31,2,16,0.5575,1,1,0
32,3,32,0.5575,1,0,16
33,3,16,0.5575,1,1,0
34,2,32,2.98,1,0,16
35,3,16,0.5575,1,2,0
36,3,16,4.595,1,2,0
37,2,32,1.365,1,16,0
38,3,16,0.5575,1,1,0
39,3,16,0.5575,1,8,0
40,2,16,1.365,1,0,1
41,3,16,2.98,1,0,8
42,2,16,2.98,1,0,4
43,2,32,0.5575,1,0,16
44,2,32,1.365,1,3,0
45,2,32,0.5575,1,3,0
46,2,16,2.98,1,0,8
47,2,16,0.5575,1,8,0
48,3,32,1.365,1,0,3
