nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,4
2,2,32,1.365,1,16,0
3,2,16,1.365,1,0,4
4,2,32,0.5575,1,16,0
5,2,16,1.365,1,0,2
6,2,32,0.5575,1,3,0
7,2,16,0.5575,1,4,0
8,2,32,2.98,1,0,2
9,2,16,1.365,1,0,8
10,3,32,0.5575,1,0,16
11,3,32,6.21,1,2,0
12,2,32,2.98,1,0,3
13,3,16,0.5575,1,0,8
14,2,32,0.5575,1,0,2
15,3,32,0.5575,1,3,0
16,2,16,0.5575,1,0,4
17,3,32,1.365,1,3,0
18,3,32,1.365,1,0,16
19,2,32,1.365,1,0,16
20,2,16,0.5575,1,4,0
21,2,16,0.5575,1,2,0
22,2,32,1.365,1,3,0
23,3,16,0.5575,1,0,1
24,3,16,0.5575,1,0,1
25,3,16,0.5575,1,0,4
26,3,16,4.595,1,4,0
27,3,32,0.5575,1,2,0
28,3,32,2.98,1,3,0
29,3,16,0.5575,1,4,0
30,3,16,2.98,1,0,8
31,3,16,0.5575,1,4,0
32,3,32,0.5575,1,3,0
33,3,16,1.365,1,0,4
34,2,16,0.5575,1,0,1
35,2,16,0.5575,1,0,1
36,2,16,0.5575,1,1,0
37,2,16,2.98,1,4,0
38,3,32,4.595,1,0,16
39,2,32,1.365,1,8,0
40,3,16,1.365,1,8,0
41,2,32,2.98,1,16,0
42,3,16,1.365,1,0,2
43,3,16,2.98,1,0,2
44,2,16,4.595,1,0,2
45,2,16,1.365,1,8,0
46,3,16,0.5575,1,1,0
47,3,16,0.5575,1,0,1
48,2,16,0.5575,1,0,1
