nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,3,0
2,2,16,0.5575,1,8,0
3,3,16,0.5575,1,2,0
4,3,32,0.5575,1,0,2
5,2,32,1.365,1,0,2
6,2,16,1.365,1,8,0
7,2,32,0.5575,1,0,16
8,3,16,4.595,1,0,8
9,2,16,0.5575,1,2,0
10,2,16,0.5575,1,1,0
11,2,16,1.365,1,0,8
12,2,16,2.98,1,2,0
13,3,32,4.595,1,0,16
14,3,16,0.5575,1,0,1
15,3,32,0.5575,1,0,16
16,2,16,2.98,1,1,0
17,3,32,0.5575,1,0,3
18,2,32,0.5575,1,0,3
19,2,32,1.365,1,8,0
20,3,16,0.5575,1,4,0
21,2,16,0.5575,1,0,2
22,2,32,0.5575,1,0,2
23,2,32,1.365,1,2,0
24,2,32,1.365,1,0,16
25,2,32,0.5575,1,0,16
26,3,16,0.5575,1,1,0
27,2,32,6.21,1,0,8
28,2,16,1.365,1,2,0
29,3,32,2.98,1,0,8
30,2,32,0.5575,1,8,0
31,2,16,2.98,1,0,2
32,3,16,1.365,1,8,0
33,2,16,0.5575,1,4,0
34,3,32,0.5575,1,0,8
35,3,16,1.365,1,8,0
36,3,16,2.98,1,2,0
37,3,32,1.365,1,8,0
38,2,16,0.5575,1,4,0
39,3,16,1.365,1,0,8
40,3,32,0.5575,1,0,2
41,3,32,1.365,1,8,0
42,2,32,4.595,1,2,0
43,3,32,1.365,1,0,3
44,3,16,0.5575,1,0,1
45,3,16,0.5575,1,0,2
46,3,32,0.5575,1,8,0
47,3,16,2.98,1,1,0
48,2,32,2.98,1,8,0
