nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,8,0
2,3,32,4.595,1,2,0
3,3,16,6.21,1,8,0
4,3,32,0.5575,1,0,8
5,2,32,1.365,1,3,0
6,2,16,0.5575,1,8,0
7,3,16,1.365,1,0,4
8,3,16,1.365,1,2,0
9,3,16,0.5575,1,0,4
10,2,32,0.5575,1,0,8
11,3,32,0.5575,1,0,3
12,2,16,0.5575,1,0,1
13,3,16,2.98,1,0,8
14,2,16,4.595,1,1,0
15,2,16,0.5575,1,0,8
16,2,16,0.5575,1,2,0
17,2,16,1.365,1,1,0
18,2,16,1.365,1,0,8
19,3,32,0.5575,1,0,8
20,3,16,2.98,1,1,0
21,3,16,0.5575,1,0,4
22,3,32,0.5575,1,3,0
23,3,32,0.5575,1,0,2
24,2,16,0.5575,1,0,8
25,2,32,1.365,1,0,16
26,2,32,1.365,1,8,0
27,2,16,0.5575,1,0,2
28,2,16,1.365,1,0,1
29,3,16,0.5575,1,8,0
30,2,16,2.98,1,0,4
31,2,32,0.5575,1,0,2
32,2,16,0.5575,1,4,0
33,3,32,0.5575,1,0,3
34,3,32,2.98,1,3,0
35,2,16,1.365,1,4,0
36,3,32,0.5575,1,0,2
37,2,32,0.5575,1,3,0
38,3,32,0.5575,1,16,0
39,3,32,2.98,1,3,0
40,3,16,1.365,1,0,8
41,2,32,2.98,1,2,0
42,3,32,1.365,1,8,0
43,2,32,0.5575,1,3,0
44,3,16,1.365,1,1,0
45,2,16,4.595,1,0,2
46,2,32,1.365,1,16,0
47,3,16,0.5575,1,0,1
48,2,16,0.5575,1,4,0
