nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,2
2,3,32,0.5575,1,0,2
3,3,16,0.5575,1,4,0
4,3,16,0.5575,1,0,1
5,3,32,1.365,1,0,8
6,2,16,0.5575,1,8,0
7,2,32,0.5575,1,0,3
8,2,32,0.5575,1,8,0
9,2,32,2.98,1,0,3
10,3,32,0.5575,1,3,0
11,2,32,0.5575,1,3,0
12,2,16,4.595,1,2,0
13,3,32,0.5575,1,3,0
14,3,16,0.5575,1,0,8
15,2,16,0.5575,1,1,0
16,2,32,0.5575,1,0,2
17,3,32,0.5575,1,0,2
18,3,32,1.365,1,2,0
19,3,32,1.365,1,0,16
20,2,16,0.5575,1,4,0
21,3,16,0.5575,1,0,2
22,3,32,4.595,1,0,3
23,3,16,1.365,1,8,0
24,2,16,4.595,1,2,0
25,2,16,1.365,1,1,0
26,3,16,0.5575,1,0,4
27,3,16,0.5575,1,0,2
28,3,16,0.5575,1,1,0
29,3,32,1.365,1,16,0
30,2,16,0.5575,1,0,4
31,3,16,0.5575,1,8,0
32,3,16,1.365,1,1,0
33,2,32,2.98,1,16,0
34,2,32,0.5575,1,16,0
35,2,16,0.5575,1,8,0
36,2,32,0.5575,1,2,0
37,2,16,2.98,1,0,8
38,2,16,1.365,1,0,1
39,2,16,6.21,1,0,2
40,2,32,2.98,1,8,0
41,2,32,1.365,1,8,0
42,2,32,1.365,1,0,8
43,3,32,2.98,1,8,0
44,3,32,1.365,1,0,8
45,3,32,0.5575,1,0,16
46,3,16,1.365,1,0,2
47,3,32,2.98,1,0,8
48,2,32,2.98,1,0,16
