nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,2,0
2,2,16,1.365,1,0,4
3,3,32,0.5575,1,16,0
4,3,16,0.5575,1,0,2
5,3,16,1.365,1,0,1
6,3,32,1.365,1,0,8
7,2,32,0.5575,1,0,3
8,3,32,0.5575,1,2,0
9,2,32,2.98,1,0,3
10,3,32,1.365,1,0,16
11,2,32,0.5575,1,16,0
12,2,16,0.5575,1,0,4
13,2,32,0.5575,1,0,16
14,3,32,2.98,1,16,0
15,2,16,0.5575,1,0,8
16,2,16,1.365,1,2,0
17,2,32,0.5575,1,8,0
18,3,16,0.5575,1,8,0
19,2,32,0.5575,1,0,16
20,2,32,0.5575,1,0,16
21,2,16,0.5575,1,0,2
22,3,32,0.5575,1,16,0
23,3,32,4.595,1,0,16
24,3,32,2.98,1,0,3
25,3,32,0.5575,1,0,8
26,3,32,2.98,1,0,3
27,2,32,0.5575,1,16,0
28,2,32,0.5575,1,0,3
29,3,32,1.365,1,3,0
30,3,32,0.5575,1,0,8
31,3,32,0.5575,1,8,0
32,2,16,4.595,1,0,1
33,3,16,0.5575,1,0,2
34,3,32,1.365,1,2,0
35,2,16,1.365,1,0,4
36,3,16,6.21,1,2,0
37,2,16,2.98,1,1,0
38,2,32,0.5575,1,2,0
39,2,32,1.365,1,2,0
40,3,16,1.365,1,0,1
41,3,16,1.365,1,0,4
42,2,32,1.365,1,0,3
43,3,16,0.5575,1,0,4
44,2,32,2.98,1,0,8
45,3,32,2.98,1,2,0
46,3,16,4.595,1,0,1
47,2,32,0.5575,1,0,2
48,2,16,0.5575,1,4,0
