nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,4.595,1,3,0
2,3,32,1.365,1,8,0
3,3,32,0.5575,1,8,0
4,2,32,2.98,1,0,3
5,2,16,1.365,1,0,1
6,2,32,2.98,1,16,0
7,3,32,0.5575,1,0,2
8,2,16,0.5575,1,2,0
9,3,16,0.5575,1,8,0
10,3,32,0.5575,1,2,0
11,3,16,0.5575,1,1,0
12,2,16,0.5575,1,4,0
13,2,16,0.5575,1,4,0
14,2,16,2.98,1,4,0
15,3,32,0.5575,1,3,0
16,2,32,2.98,1,3,0
17,2,32,1.365,1,0,16
18,3,16,0.5575,1,1,0
19,3,16,0.5575,1,8,0
20,3,32,1.365,1,8,0
21,3,16,1.365,1,0,8
22,2,16,1.365,1,0,8
23,2,16,1.365,1,8,0
24,2,16,2.98,1,0,4
25,3,32,1.365,1,16,0
26,2,32,0.5575,1,2,0
27,3,32,1.365,1,0,3
28,2,16,0.5575,1,0,1
29,2,16,0.5575,1,0,8
30,2,16,0.5575,1,8,0
31,3,16,0.5575,1,0,8
32,2,16,0.5575,1,0,4
33,3,16,4.595,1,1,0
34,2,32,1.365,1,0,2
35,3,16,0.5575,1,0,2
36,2,32,4.595,1,3,0
37,3,32,0.5575,1,0,16
38,3,32,0.5575,1,8,0
39,3,32,1.365,1,3,0
40,3,32,2.98,1,3,0
41,2,16,1.365,1,2,0
42,2,32,0.5575,1,0,2
43,2,32,0.5575,1,0,3
44,3,16,1.365,1,0,4
45,3,32,6.21,1,2,0
46,2,16,0.5575,1,0,1
47,3,32,0.5575,1,8,0
48,2,32,2.98,1,0,8
