nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,16,0
2,2,32,2.98,1,8,0
3,2,16,4.595,1,1,0
4,3,32,1.365,1,0,16
5,3,32,0.5575,1,0,16
6,3,32,6.21,1,8,0
7,2,32,1.365,1,0,3
8,2,16,1.365,1,1,0
9,2,32,0.5575,1,8,0
10,2,32,0.5575,1,0,16
11,3,16,2.98,1,1,0
12,2,32,0.5575,1,0,16
13,3,32,2.98,1,0,16
14,3,16,0.5575,1,0,2
15,2,16,0.5575,1,0,4
16,3,16,0.5575,1,0,4
17,3,32,0.5575,1,2,0
18,2,16,4.595,1,2,0
19,3,16,1.365,1,0,2
20,3,16,0.5575,1,0,2
21,2,16,0.5575,1,0,2
22,3,16,0.5575,1,2,0
23,2,16,2.98,1,0,1
24,2,16,0.5575,1,0,1
25,3,32,1.365,1,0,3
26,3,32,0.5575,1,8,0
27,2,32,0.5575,1,0,16
28,2,32,2.98,1,0,16
29,3,16,0.5575,1,0,4
30,2,32,1.365,1,0,8
31,3,16,0.5575,1,0,4
32,3,16,2.98,1,0,8
33,2,32,1.365,1,2,0
34,2,32,1.365,1,0,16
35,3,32,1.365,1,0,8
36,3,16,0.5575,1,1,0
37,2,16,0.5575,1,8,0
38,2,16,0.5575,1,0,4
39,2,32,1.365,1,8,0
40,2,32,1.365,1,0,3
41,3,16,0.5575,1,0,2
42,3,32,4.595,1,0,2
43,3,32,1.365,1,16,0
44,2,16,0.5575,1,2,0
45,2,16,0.5575,1,2,0
46,3,32,1.365,1,0,2
47,2,16,0.5575,1,0,1
48,3,32,2.98,1,2,0
