nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,4
2,2,32,2.98,1,0,16
3,2,16,1.365,1,0,4
4,3,32,0.5575,1,16,0
5,2,16,0.5575,1,2,0
6,3,32,1.365,1,0,16
7,2,32,1.365,1,16,0
8,2,16,2.98,1,1,0
9,3,32,0.5575,1,8,0
10,2,16,1.365,1,0,4
11,3,16,2.98,1,0,2
12,3,32,1.365,1,2,0
13,2,16,0.5575,1,0,8
14,3,32,0.5575,1,8,0
15,3,32,0.5575,1,0,2
16,2,16,0.5575,1,2,0
17,3,32,0.5575,1,0,16
18,3,16,0.5575,1,8,0
19,3,16,2.98,1,0,4
20,3,32,0.5575,1,0,3
21,3,32,0.5575,1,0,8
22,2,16,2.98,1,1,0
23,3,16,0.5575,1,1,0
24,3,32,1.365,1,8,0
25,3,32,4.595,1,3,0
26,3,16,1.365,1,2,0
27,3,32,1.365,1,2,0
28,2,16,2.98,1,0,4
29,2,16,0.5575,1,0,8
30,3,16,4.595,1,4,0
31,2,16,0.5575,1,1,0
32,2,16,0.5575,1,2,0
33,2,32,1.365,1,8,0
34,2,16,0.5575,1,0,8
35,3,32,1.365,1,0,2
36,2,16,0.5575,1,1,0
37,3,16,0.5575,1,0,1
38,2,32,0.5575,1,0,3
39,2,32,2.98,1,0,8
40,2,32,1.365,1,3,0
41,2,16,0.5575,1,0,1
42,3,16,4.595,1,8,0
43,2,16,0.5575,1,2,0
44,3,16,1.365,1,2,0
45,2,32,0.5575,1,0,16
46,2,32,6.21,1,0,2
47,3,16,0.5575,1,0,2
48,3,16,1.365,1,0,8
