nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,1
2,3,32,0.5575,1,0,2
3,2,32,0.5575,1,0,2
4,2,32,0.5575,1,0,2
5,2,32,0.5575,1,0,3
6,2,32,6.21,1,8,0
7,2,32,0.5575,1,0,8
8,3,16,4.595,1,0,2
9,2,16,0.5575,1,2,0
10,2,16,1.365,1,0,2
11,3,16,0.5575,1,0,1
12,3,32,0.5575,1,8,0
13,2,32,0.5575,1,2,0
14,3,32,1.365,1,3,0
15,2,16,0.5575,1,4,0
16,2,16,0.5575,1,2,0
17,3,16,0.5575,1,0,4
18,3,16,0.5575,1,0,4
19,3,16,0.5575,1,2,0
20,3,16,1.365,1,1,0
21,3,32,1.365,1,0,16
22,3,32,0.5575,1,8,0
23,2,16,0.5575,1,0,8
24,3,16,2.98,1,0,2
25,3,32,0.5575,1,0,2
26,3,16,1.365,1,1,0
27,2,16,1.365,1,0,8
28,2,16,0.5575,1,0,8
29,3,16,0.5575,1,0,4
30,2,16,1.365,1,0,1
31,2,16,1.365,1,0,1
32,2,16,2.98,1,8,0
33,3,32,2.98,1,16,0
34,2,32,0.5575,1,0,3
35,3,32,1.365,1,0,16
36,3,32,2.98,1,2,0
37,2,16,0.5575,1,0,2
38,3,32,0.5575,1,0,16
39,2,32,2.98,1,8,0
40,3,32,2.98,1,16,0
41,2,16,4.595,1,0,8
42,2,32,1.365,1,8,0
43,3,32,1.365,1,0,3
44,2,32,0.5575,1,16,0
45,3,16,2.98,1,0,2
46,3,16,0.5575,1,0,8
47,2,32,1.365,1,8,0
48,3,16,4.595,1,0,4
