nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,2
2,2,32,2.98,1,0,16
3,3,16,0.5575,1,0,1
4,3,16,1.365,1,0,1
5,3,32,0.5575,1,8,0
6,3,16,0.5575,1,0,1
7,2,32,0.5575,1,0,16
8,2,32,0.5575,1,16,0
9,3,32,0.5575,1,0,16
10,3,32,0.5575,1,3,0
11,2,16,1.365,1,0,2
12,3,32,4.595,1,0,16
13,2,16,1.365,1,1,0
14,3,32,2.98,1,0,8
15,3,16,1.365,1,1,0
16,3,32,0.5575,1,0,8
17,2,32,1.365,1,2,0
18,2,32,0.5575,1,2,0
19,2,32,2.98,1,8,0
20,2,32,0.5575,1,16,0
21,3,16,1.365,1,8,0
22,3,16,0.5575,1,4,0
23,3,32,0.5575,1,3,0
24,2,32,2.98,1,8,0
25,3,32,1.365,1,0,3
26,2,32,1.365,1,3,0
27,2,32,0.5575,1,0,3
28,3,16,0.5575,1,1,0
29,2,16,0.5575,1,0,1
30,2,16,0.5575,1,2,0
31,3,16,2.98,1,8,0
32,3,16,1.365,1,8,0
33,3,32,1.365,1,0,8
34,3,16,4.595,1,0,2
35,2,16,0.5575,1,4,0
36,2,16,1.365,1,0,2
37,2,32,6.21,1,0,8
38,2,32,0.5575,1,8,0
39,2,32,0.5575,1,0,8
40,2,32,1.365,1,3,0
41,2,16,2.98,1,0,1
42,3,32,2.98,1,0,2
43,3,32,0.5575,1,0,8
44,3,16,0.5575,1,8,0
45,2,32,1.365,1,0,16
46,2,32,0.5575,1,16,0
47,3,16,4.595,1,0,2
48,3,32,0.5575,1,3,0
