nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,2
2,3,32,0.5575,1,0,3
3,3,32,0.5575,1,2,0
4,2,16,0.5575,1,0,2
5,3,32,1.365,1,0,2
6,3,16,0.5575,1,1,0
7,3,32,4.595,1,0,8
8,2,32,0.5575,1,0,8
9,2,16,1.365,1,2,0
10,3,32,1.365,1,0,16
11,2,32,2.98,1,0,16
12,2,32,0.5575,1,3,0
13,2,16,2.98,1,4,0
14,2,32,2.98,1,16,0
15,2,16,0.5575,1,0,8
16,3,16,0.5575,1,0,2
17,2,16,0.5575,1,8,0
18,2,32,2.98,1,2,0
19,3,16,0.5575,1,0,1
20,2,32,1.365,1,16,0
21,2,16,6.21,1,0,4
22,2,16,0.5575,1,0,2
23,3,16,2.98,1,0,1
24,3,16,0.5575,1,4,0
25,3,16,0.5575,1,4,0
26,2,32,4.595,1,2,0
27,3,32,1.365,1,3,0
28,2,32,4.595,1,0,2
29,3,16,0.5575,1,8,0
30,2,32,1.365,1,0,2
31,3,32,1.365,1,16,0
32,2,32,0.5575,1,2,0
33,3,32,0.5575,1,0,3
34,3,16,1.365,1,0,4
35,3,16,0.5575,1,0,1
36,2,16,2.98,1,4,0
37,3,32,0.5575,1,8,0
38,3,32,0.5575,1,16,0
39,2,16,1.365,1,0,4
40,2,16,0.5575,1,2,0
41,3,32,0.5575,1,16,0
42,3,16,1.365,1,2,0
43,2,16,0.5575,1,1,0
44,2,16,0.5575,1,4,0
45,3,16,2.98,1,4,0
46,3,32,1.365,1,3,0
47,3,16,0.5575,1,8,0
48,2,16,1.365,1,8,0
