nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,1
2,2,16,1.365,1,0,4
3,3,32,0.5575,1,3,0
4,3,32,0.5575,1,8,0
5,3,16,1.365,1,4,0
6,3,16,6.21,1,1,0
7,2,32,0.5575,1,0,8
8,3,32,1.365,1,0,3
9,2,32,4.595,1,0,2
10,3,32,1.365,1,16,0
11,2,32,2.98,1,2,0
12,3,32,2.98,1,2,0
13,3,32,0.5575,1,0,16
14,3,16,1.365,1,0,4
15,2,32,1.365,1,3,0
16,2,32,0.5575,1,0,8
17,2,32,0.5575,1,3,0
18,2,32,2.98,1,0,3
19,2,32,2.98,1,0,8
20,3,16,0.5575,1,0,1
21,2,16,0.5575,1,2,0
22,3,32,0.5575,1,0,3
23,2,16,2.98,1,2,0
24,3,16,0.5575,1,2,0
25,2,32,1.365,1,0,16
26,3,16,0.5575,1,8,0
27,2,32,4.595,1,2,0
28,2,32,0.5575,1,0,16
29,2,32,0.5575,1,8,0
30,2,32,0.5575,1,0,16
31,3,16,1.365,1,1,0
32,2,32,1.365,1,3,0
33,3,32,1.365,1,3,0
34,2,32,1.365,1,16,0
35,3,16,2.98,1,0,4
36,3,16,0.5575,1,0,4
37,3,32,0.5575,1,0,2
38,3,32,0.5575,1,2,0
39,3,16,1.365,1,2,0
40,2,32,0.5575,1,16,0
41,3,16,0.5575,1,0,8
42,2,16,0.5575,1,1,0
43,2,16,0.5575,1,1,0
44,3,32,0.5575,1,8,0
45,3,32,1.365,1,16,0
46,2,32,0.5575,1,16,0
47,3,16,4.595,1,0,8
48,2,16,2.98,1,0,4
