nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,3,0
2,2,32,0.5575,1,0,16
3,2,16,0.5575,1,2,0
4,3,32,1.365,1,0,3
5,3,32,1.365,1,0,2
6,2,32,0.5575,1,16,0
7,3,32,6.21,1,8,0
8,2,32,0.5575,1,0,2
9,2,32,0.5575,1,2,0
10,2,16,0.5575,1,2,0
11,3,32,1.365,1,2,0
12,3,16,0.5575,1,1,0
13,2,16,0.5575,1,0,4
14,3,16,4.595,1,0,1
15,3,16,1.365,1,8,0
16,2,32,1.365,1,16,0
17,2,16,1.365,1,2,0
18,2,16,0.5575,1,2,0
19,3,32,2.98,1,0,2
20,3,16,0.5575,1,1,0
21,3,32,4.595,1,3,0
22,3,32,0.5575,1,16,0
23,2,32,2.98,1,3,0
24,2,16,0.5575,1,0,8
25,2,16,2.98,1,0,4
26,3,32,0.5575,1,0,3
27,3,32,2.98,1,16,0
28,2,16,0.5575,1,0,1
29,2,32,2.98,1,0,3
30,2,32,0.5575,1,16,0
31,3,16,1.365,1,0,8
32,3,16,4.595,1,4,0
33,2,32,0.5575,1,0,8
34,2,32,0.5575,1,0,8
35,3,16,1.365,1,2,0
36,3,16,0.5575,1,8,0
37,2,16,1.365,1,1,0
38,3,32,2.98,1,8,0
39,3,16,1.365,1,2,0
40,2,16,1.365,1,8,0
41,2,16,2.98,1,0,4
42,2,32,1.365,1,0,2
43,2,32,0.5575,1,2,0
44,3,16,0.5575,1,4,0
45,3,32,0.5575,1,8,0
46,2,32,1.365,1,8,0
47,3,16,0.5575,1,8,0
48,3,16,0.5575,1,0,4
