nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,2,0
2,2,32,0.5575,1,2,0
3,3,32,2.98,1,8,0
4,3,16,0.5575,1,8,0
5,2,32,0.5575,1,0,8
6,3,16,0.5575,1,0,8
7,3,16,0.5575,1,0,1
8,2,16,1.365,1,2,0
9,3,32,1.365,1,3,0
10,3,16,0.5575,1,4,0
11,2,32,0.5575,1,0,2
12,2,16,1.365,1,0,8
13,2,32,1.365,1,0,8
14,2,16,0.5575,1,2,0
15,2,16,1.365,1,0,4
16,2,32,2.98,1,0,8
17,3,16,6.21,1,0,8
18,2,16,2.98,1,8,0
19,3,16,4.595,1,0,2
20,2,16,4.595,1,8,0
21,3,32,1.365,1,3,0
22,3,32,2.98,1,0,2
23,3,32,0.5575,1,8,0
24,2,16,1.365,1,0,2
25,3,16,1.365,1,0,8
26,3,16,0.5575,1,4,0
27,3,32,1.365,1,2,0
28,3,16,2.98,1,1,0
29,3,32,0.5575,1,0,2
30,2,16,2.98,1,1,0
31,2,32,0.5575,1,0,2
32,3,32,0.5575,1,0,3
33,3,32,0.5575,1,0,16
34,3,16,0.5575,1,0,2
35,2,32,0.5575,1,0,8
36,2,32,1.365,1,0,3
37,3,32,0.5575,1,16,0
38,2,32,1.365,1,2,0
39,3,16,2.98,1,2,0
40,3,16,0.5575,1,4,0
41,2,16,0.5575,1,2,0
42,3,32,0.5575,1,2,0
43,2,32,0.5575,1,0,8
44,2,16,1.365,1,8,0
45,2,16,1.365,1,1,0
46,2,16,4.595,1,0,8
47,3,16,0.5575,1,0,4
48,2,32,0.5575,1,16,0
