nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,8
2,3,32,2.98,1,0,16
3,3,32,4.595,1,16,0
4,2,16,2.98,1,1,0
5,2,16,0.5575,1,2,0
6,2,32,1.365,1,0,3
7,3,16,0.5575,1,2,0
8,2,32,1.365,1,0,8
9,2,16,2.98,1,0,1
10,3,16,0.5575,1,1,0
11,2,16,4.595,1,0,4
12,3,32,1.365,1,3,0
13,2,32,1.365,1,16,0
14,2,32,1.365,1,0,16
15,2,32,0.5575,1,3,0
16,2,16,1.365,1,2,0
17,3,16,0.5575,1,8,0
18,2,32,2.98,1,0,16
19,2,32,2.98,1,0,8
20,2,32,1.365,1,3,0
21,2,32,0.5575,1,2,0
22,3,32,0.5575,1,0,2
23,2,16,1.365,1,1,0
24,2,32,0.5575,1,2,0
25,3,32,1.365,1,0,2
26,3,16,0.5575,1,0,1
27,3,32,0.5575,1,16,0
28,3,32,0.5575,1,0,8
29,2,16,1.365,1,4,0
30,3,16,0.5575,1,2,0
31,3,16,0.5575,1,0,4
32,3,16,0.5575,1,4,0
33,3,16,2.98,1,0,1
34,2,16,1.365,1,2,0
35,2,32,0.5575,1,2,0
36,3,16,0.5575,1,8,0
37,2,16,4.595,1,0,8
38,3,32,1.365,1,0,8
39,3,32,2.98,1,0,8
40,3,16,0.5575,1,0,2
41,2,32,0.5575,1,0,8
42,3,32,0.5575,1,0,3
43,3,16,0.5575,1,0,4
44,3,32,6.21,1,0,3
45,2,16,1.365,1,4,0
46,2,16,0.5575,1,8,0
47,3,16,0.5575,1,0,1
48,3,32,0.5575,1,0,16
