nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,1
2,2,32,0.5575,1,16,0
3,3,32,1.365,1,0,2
4,2,16,0.5575,1,1,0
5,2,32,0.5575,1,3,0
6,3,32,0.5575,1,3,0
7,3,16,1.365,1,0,1
8,3,32,0.5575,1,2,0
9,3,16,0.5575,1,0,2
10,2,16,0.5575,1,0,2
11,3,16,0.5575,1,2,0
12,3,16,1.365,1,0,1
13,2,32,6.21,1,0,8
14,3,16,0.5575,1,4,0
15,3,16,4.595,1,8,0
16,2,32,0.5575,1,2,0
17,2,16,1.365,1,8,0
18,2,16,2.98,1,4,0
19,3,32,0.5575,1,8,0
20,3,16,4.595,1,2,0
21,2,32,0.5575,1,2,0
22,3,16,2.98,1,0,8
23,2,32,0.5575,1,2,0
24,2,32,1.365,1,0,8
25,2,32,0.5575,1,8,0
26,3,32,2.98,1,16,0
27,2,32,0.5575,1,0,16
28,3,16,0.5575,1,0,8
29,3,32,0.5575,1,3,0
30,3,32,0.5575,1,2,0
31,3,32,2.98,1,8,0
32,3,16,4.595,1,4,0
33,3,16,1.365,1,4,0
34,2,16,0.5575,1,2,0
35,2,16,1.365,1,4,0
36,2,32,1.365,1,0,3
37,3,16,2.98,1,8,0
38,2,32,1.365,1,0,2
39,2,16,2.98,1,0,4
40,3,32,0.5575,1,0,2
41,3,16,0.5575,1,4,0
42,2,16,0.5575,1,0,2
43,2,16,1.365,1,2,0
44,2,32,1.365,1,0,16
45,3,32,0.5575,1,16,0
46,2,16,2.98,1,8,0
47,2,16,1.365,1,8,0
48,3,32,0.5575,1,0,3
