nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,3,0
2,2,16,1.365,1,0,8
3,2,16,2.98,1,8,0
4,3,16,4.595,1,4,0
5,2,32,0.5575,1,0,3
6,3,16,0.5575,1,1,0
7,2,32,1.365,1,2,0
8,3,16,0.5575,1,2,0
9,2,32,0.5575,1,8,0
10,2,16,1.365,1,2,0
11,2,32,1.365,1,3,0
12,3,32,0.5575,1,0,2
13,2,32,0.5575,1,0,8
14,3,16,0.5575,1,2,0
15,3,32,1.365,1,16,0
16,3,16,2.98,1,1,0
17,2,16,1.365,1,8,0
18,2,16,1.365,1,4,0
19,3,32,0.5575,1,8,0
20,3,16,1.365,1,4,0
21,2,32,0.5575,1,0,16
22,2,32,1.365,1,2,0
23,2,16,0.5575,1,8,0
24,3,16,1.365,1,0,8
25,3,32,0.5575,1,0,2
26,3,16,2.98,1,2,0
27,3,32,1.365,1,8,0
28,3,16,0.5575,1,2,0
29,2,16,2.98,1,2,0
30,2,16,0.5575,1,0,4
31,3,32,0.5575,1,0,3
32,2,16,2.98,1,0,4
33,2,16,4.595,1,0,2
34,3,16,0.5575,1,4,0
35,3,32,2.98,1,0,16
36,3,16,0.5575,1,0,8
37,2,16,0.5575,1,0,1
38,3,32,0.5575,1,3,0
39,2,32,0.5575,1,0,8
40,2,16,0.5575,1,0,1
41,3,16,2.98,1,0,8
42,3,32,0.5575,1,0,16
43,2,16,4.595,1,0,8
44,3,32,6.21,1,2,0
45,3,16,1.365,1,0,4
46,2,16,0.5575,1,0,1
47,3,32,1.365,1,2,0
48,2,16,0.5575,1,1,0
