nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,4
2,2,16,0.5575,1,0,8
3,2,32,1.365,1,0,16
4,2,16,0.5575,1,0,8
5,2,16,1.365,1,1,0
6,3,16,2.98,1,0,2
7,2,16,4.595,1,0,2
8,3,16,4.595,1,0,4
9,3,16,2.98,1,1,0
10,3,16,1.365,1,0,2
11,3,16,2.98,1,0,8
12,2,16,2.98,1,0,1
13,3,32,1.365,1,0,3
14,3,32,1.365,1,2,0
15,2,32,0.5575,1,0,2
16,3,32,1.365,1,8,0
17,2,32,0.5575,1,0,3
18,2,32,0.5575,1,3,0
19,3,16,1.365,1,0,4
20,3,16,4.595,1,8,0
21,2,16,0.5575,1,8,0
22,2,32,0.5575,1,0,16
23,3,16,0.5575,1,0,1
24,2,16,1.365,1,0,4
25,2,32,0.5575,1,3,0
26,3,32,0.5575,1,0,2
27,3,16,1.365,1,0,2
28,2,16,0.5575,1,0,2
29,3,16,0.5575,1,4,0
30,2,32,2.98,1,8,0
31,3,16,2.98,1,0,4
32,2,32,0.5575,1,0,2
33,2,32,0.5575,1,8,0
34,3,32,1.365,1,0,3
35,2,32,0.5575,1,0,2
36,3,32,1.365,1,0,16
37,3,16,1.365,1,1,0
38,3,32,0.5575,1,0,16
39,2,16,0.5575,1,0,8
40,3,16,0.5575,1,2,0
41,2,32,0.5575,1,0,3
42,2,16,0.5575,1,0,4
43,3,16,0.5575,1,0,8
44,3,16,0.5575,1,8,0
45,2,16,0.5575,1,4,0
46,2,32,2.98,1,8,0
47,3,32,6.21,1,2,0
48,2,16,1.365,1,1,0
