nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,0,1
2,3,32,0.5575,1,8,0
3,2,16,0.5575,1,2,0
4,3,32,0.5575,1,16,0
5,2,16,1.365,1,0,8
6,3,32,0.5575,1,16,0
7,3,16,0.5575,1,1,0
8,2,32,2.98,1,16,0
9,2,16,0.5575,1,0,8
10,2,16,0.5575,1,0,8
11,3,16,2.98,1,1,0
12,3,16,1.365,1,0,2
13,3,32,4.595,1,0,8
14,3,32,0.5575,1,2,0
15,2,16,1.365,1,4,0
16,2,32,4.595,1,2,0
17,3,32,0.5575,1,0,2
18,2,16,2.98,1,0,1
19,3,32,0.5575,1,0,2
20,3,32,2.98,1,3,0
21,2,32,0.5575,1,3,0
22,3,32,1.365,1,3,0
23,2,16,1.365,1,0,4
24,3,16,1.365,1,0,8
25,2,16,2.98,1,0,2
26,2,16,1.365,1,1,0
27,2,32,4.595,1,0,2
28,3,16,0.5575,1,0,8
29,3,32,0.5575,1,3,0
30,2,16,1.365,1,0,4
31,3,32,1.365,1,0,8
32,2,32,0.5575,1,0,3
33,2,16,0.5575,1,0,2
34,3,32,2.98,1,3,0
35,3,16,0.5575,1,8,0
36,2,16,0.5575,1,0,4
37,3,32,1.365,1,8,0
38,3,16,0.5575,1,4,0
39,2,32,0.5575,1,16,0
40,2,32,0.5575,1,0,2
41,2,32,0.5575,1,8,0
42,3,32,0.5575,1,0,2
43,3,32,1.365,1,3,0
44,3,16,0.5575,1,0,4
45,3,32,0.5575,1,16,0
46,2,32,1.365,1,0,3
47,2,16,1.365,1,0,8
48,2,32,6.21,1,8,0
