nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,1,0
2,3,16,1.365,1,8,0
3,2,32,1.365,1,16,0
4,3,32,1.365,1,16,0
5,2,32,0.5575,1,0,8
6,3,32,0.5575,1,0,3
7,3,32,0.5575,1,2,0
8,3,32,4.595,1,16,0
9,3,16,1.365,1,4,0
10,2,16,0.5575,1,0,2
11,3,32,0.5575,1,8,0
12,3,32,0.5575,1,0,3
13,2,16,0.5575,1,2,0
14,3,32,1.365,1,0,16
15,3,16,6.21,1,1,0
16,3,16,0.5575,1,8,0
17,2,32,1.365,1,16,0
18,3,32,2.98,1,8,0
19,3,32,0.5575,1,3,0
20,3,16,1.365,1,0,1
21,3,32,1.365,1,3,0
22,3,32,0.5575,1,0,8
23,2,32,0.5575,1,8,0
24,2,32,0.5575,1,0,3
25,2,32,0.5575,1,0,2
26,2,32,0.5575,1,0,3
27,2,16,0.5575,1,1,0
28,2,32,0.5575,1,0,16
29,2,16,1.365,1,0,4
30,2,32,1.365,1,0,2
31,2,32,1.365,1,0,2
32,3,32,0.5575,1,8,0
33,2,32,4.595,1,0,3
34,2,32,2.98,1,0,8
35,3,16,2.98,1,8,0
36,2,16,0.5575,1,8,0
37,3,16,0.5575,1,1,0
38,2,16,0.5575,1,1,0
39,3,32,2.98,1,0,2
40,2,32,1.365,1,16,0
41,3,16,0.5575,1,4,0
42,3,32,0.5575,1,3,0
43,2,32,4.595,1,0,16
44,2,16,0.5575,1,2,0
45,3,16,0.5575,1,0,2
46,3,16,2.98,1,0,1
47,2,32,2.98,1,8,0
48,2,32,2.98,1,0,8
