nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,3
2,2,16,2.98,1,2,0
3,3,16,0.5575,1,0,8
4,2,32,0.5575,1,16,0
5,3,32,1.365,1,0,3
6,2,16,4.595,1,0,8
7,2,16,0.5575,1,4,0
8,3,32,0.5575,1,16,0
9,3,16,2.98,1,0,2
10,2,16,0.5575,1,4,0
11,3,32,1.365,1,2,0
12,3,16,0.5575,1,8,0
13,2,16,0.5575,1,0,8
14,3,16,4.595,1,2,0
15,3,32,0.5575,1,8,0
16,3,32,1.365,1,0,3
17,3,32,0.5575,1,16,0
18,2,16,1.365,1,2,0
19,3,16,0.5575,1,2,0
20,2,16,0.5575,1,2,0
21,3,32,0.5575,1,0,2
22,2,16,1.365,1,0,1
23,2,32,1.365,1,2,0
24,3,32,0.5575,1,0,16
25,3,32,1.365,1,0,2
26,3,32,0.5575,1,3,0
27,3,16,0.5575,1,0,4
28,2,32,1.365,1,0,2
29,2,32,1.365,1,2,0
30,2,32,0.5575,1,2,0
31,3,32,2.98,1,0,8
32,3,16,1.365,1,0,4
33,3,32,0.5575,1,8,0
34,2,16,0.5575,1,2,0
35,2,32,1.365,1,0,8
36,3,32,2.98,1,8,0
37,3,16,0.5575,1,0,1
38,2,16,2.98,1,0,4
39,2,32,0.5575,1,0,2
40,2,16,0.5575,1,8,0
41,2,16,0.5575,1,2,0
42,3,32,2.98,1,0,16
43,2,32,0.5575,1,8,0
44,2,16,4.595,1,0,8
45,2,32,1.365,1,0,16
46,3,16,2.98,1,1,0
47,3,16,0.5575,1,1,0
48,2,16,6.21,1,0,4
