nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,16,0
2,2,32,2.98,1,0,2
3,3,32,4.595,1,2,0
4,3,16,6.21,1,8,0
5,2,32,0.5575,1,2,0
6,2,32,0.5575,1,3,0
7,2,32,0.5575,1,0,8
8,2,16,1.365,1,0,8
9,3,16,0.5575,1,8,0
10,3,32,0.5575,1,0,2
11,2,32,1.365,1,0,16
12,3,16,1.365,1,0,8
13,2,32,0.5575,1,8,0
14,2,16,0.5575,1,0,4
15,3,16,4.595,1,0,8
16,2,32,1.365,1,0,16
17,2,16,0.5575,1,8,0
18,3,16,2.98,1,0,1
19,2,16,0.5575,1,2,0
20,2,32,1.365,1,8,0
21,3,32,0.5575,1,0,2
22,2,16,0.5575,1,0,1
23,3,32,0.5575,1,3,0
24,2,32,0.5575,1,16,0
25,2,16,0.5575,1,2,0
26,3,16,1.365,1,0,8
27,2,32,2.98,1,0,8
28,3,32,2.98,1,0,8
29,3,32,0.5575,1,0,3
30,3,32,2.98,1,3,0
31,3,16,0.5575,1,0,8
32,3,32,1.365,1,0,3
33,3,16,0.5575,1,4,0
34,3,32,1.365,1,0,8
35,2,16,4.595,1,0,2
36,3,32,0.5575,1,3,0
37,2,16,0.5575,1,2,0
38,2,32,1.365,1,2,0
39,2,16,1.365,1,2,0
40,3,32,0.5575,1,2,0
41,3,16,0.5575,1,0,4
42,2,32,1.365,1,0,2
43,2,16,0.5575,1,0,1
44,2,16,2.98,1,0,4
45,3,16,0.5575,1,0,4
46,3,32,1.365,1,0,8
47,3,16,2.98,1,1,0
48,3,16,1.365,1,0,2
