nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,4.595,1,8,0
2,3,16,0.5575,1,0,2
3,2,16,0.5575,1,4,0
4,2,32,1.365,1,16,0
5,3,32,1.365,1,3,0
6,2,16,0.5575,1,8,0
7,3,16,1.365,1,1,0
8,2,16,0.5575,1,2,0
9,2,16,0.5575,1,0,4
10,2,32,1.365,1,0,8
11,3,32,0.5575,1,3,0
12,2,16,0.5575,1,0,8
13,3,32,2.98,1,0,8
14,2,32,0.5575,1,2,0
15,2,32,1.365,1,2,0
16,3,16,1.365,1,0,1
17,3,16,1.365,1,0,2
18,2,32,2.98,1,16,0
19,3,32,1.365,1,0,3
20,3,32,0.5575,1,0,16
21,2,32,0.5575,1,2,0
22,2,16,4.595,1,0,4
23,3,16,0.5575,1,4,0
24,3,32,0.5575,1,8,0
25,2,16,1.365,1,2,0
26,2,16,0.5575,1,1,0
27,3,32,2.98,1,8,0
28,3,16,1.365,1,2,0
29,3,16,0.5575,1,8,0
30,3,32,0.5575,1,0,16
31,2,32,2.98,1,16,0
32,3,16,0.5575,1,0,1
33,2,16,4.595,1,4,0
34,3,32,0.5575,1,0,8
35,2,16,1.365,1,0,8
36,3,16,0.5575,1,0,1
37,3,16,1.365,1,8,0
38,3,16,0.5575,1,8,0
39,3,32,1.365,1,2,0
40,2,32,2.98,1,3,0
41,3,16,0.5575,1,0,1
42,3,16,0.5575,1,0,4
43,2,32,6.21,1,0,3
44,2,16,0.5575,1,1,0
45,2,32,0.5575,1,0,2
46,2,16,2.98,1,2,0
47,2,16,2.98,1,0,2
48,2,32,0.5575,1,0,8
